year,imdb,title,test,clean_test,binary,budget,domgross,intgross,code,budget_2013,domgross_2013,intgross_2013,period_code,decade_code,imdb_id,plot,rated,response,language,country,writer,metascore,imdb_rating,director,released,actors,genre,awards,runtime,type,poster,imdb_votes,error
2009,tt1068678,Veronika Decides to Die,ok,ok,PASS,9000000,#N/A,#N/A,2009PASS,9771584,#N/A,#N/A,2,2,1068678,"The story centers on Veronika, a woman in her mid twenties who appears to have everything: good looks, good job and a great life ahead of her. Yet she decides to end her own life. She is ...",R,True,English,USA,"Paulo Coelho (book), Larry Gross, Roberta Hanley (screenplay)",NA,6.6,Emily Young,02 Oct 2009,"Sarah Michelle Gellar, Jonathan Tucker, Erika Christensen, Florencia Lozano","Drama, Romance",N/A,103 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY4NDczMjg1NF5BMl5BanBnXkFtZTcwNzc4ODIxMw@@._V1_SX300.jpg,"7,618",NA
2009,tt0409459,Watchmen,men-disagree,men,FAIL,138000000,107509799,184068357,2009FAIL,149830960,116726786,199848831,2,2,0409459,"In an alternate 1985 where former superheroes exist, the murder of a colleague sends active vigilante Rorschach into his own sprawling investigation, uncovering something that could completely change the course of history as we know it.",R,True,English,USA,"David Hayter (screenplay), Alex Tse (screenplay), Dave Gibbons (graphic novel illustrator)",56,7.6,Zack Snyder,06 Mar 2009,"Malin Akerman, Billy Crudup, Matthew Goode, Jackie Earle Haley","Action, Drama, Mystery",5 wins & 11 nominations.,162 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc0NjI2OTYxMF5BMl5BanBnXkFtZTcwMTcxMjkyMg@@._V1_SX300.jpg,"300,569",NA
2009,tt1178663,Whatever Works,dubious-disagree,dubious,FAIL,15000000,5306706,35106706,2009FAIL,16285974,5761658,38116460,2,2,1178663,"A middle-aged, misanthropic divorce surprisingly enters into a fulfilling Pygmalion type relationship with a much younger, unsophisticated Southern girl.",PG-13,True,English,"USA, France",Woody Allen,45,7.2,Woody Allen,01 Jul 2009,"Larry David, Adam Brooks, Lyle Kanouse, Michael McKean","Comedy, Romance",1 win.,92 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU2NTA4NzgyNl5BMl5BanBnXkFtZTcwNzEzMjQ1Mg@@._V1_SX300.jpg,"45,912",NA
2009,tt0386117,Where the Wild Things Are,notalk,notalk,FAIL,100000000,77233467,99123656,2009FAIL,108573160,83854815,107621685,2,2,0386117,"An adaptation of Maurice Sendak's classic children's story, where Max, a disobedient little boy sent to bed without his supper, creates his own world - a forest inhabited by ferocious wild creatures who crown Max as their ruler.",PG,True,English,"USA, Australia, Germany","Spike Jonze (screenplay), Dave Eggers (screenplay), Maurice Sendak (book)",71,6.8,Spike Jonze,16 Oct 2009,"Max Records, Pepita Emmerichs, Max Pfeifer, Madeleine Greaves","Adventure, Drama, Family",Nominated for 1 Golden Globe. Another 5 wins & 25 nominations.,101 min,movie,http://ia.media-imdb.com/images/M/MV5BNzQ1NzAwODEwM15BMl5BanBnXkFtZTcwNTE4MjI4Mg@@._V1_SX300.jpg,"73,809",NA
2009,tt1172233,Whip It,ok,ok,PASS,15000000,13043363,18856151,2009PASS,16285974,14161591,20472719,2,2,1172233,"In Bodeen, Texas, an indie-rock loving misfit finds a way of dealing with her small-town misery after she discovers a roller derby league in nearby Austin.",PG-13,True,English,USA,"Shauna Cross (screenplay), Shauna Cross (novel)",68,6.9,Drew Barrymore,02 Oct 2009,"Sarah Habel, Shannon Eagen, Edward Austin Kelly, Mary Callaghan Lynch","Drama, Sport",1 nomination.,111 min,movie,http://ia.media-imdb.com/images/M/MV5BNDM1NzkzMjQ4NF5BMl5BanBnXkFtZTcwMDE3Nzk3Mg@@._V1_SX300.jpg,"45,316",NA
2009,tt0365929,Whiteout,ok,ok,PASS,35000000,10275638,12254746,2009PASS,38000606,11156585,13305365,2,2,0365929,"U.S. Marshal Carrie Stetko tracks a killer in Antarctica, as the sun is about to set for six months.",R,True,"English, Russian","USA, Canada, France, Turkey","Jon Hoeber (screenplay), Erich Hoeber (screenplay), Chad Hayes (screenplay), Carey Hayes (screenplay), Greg Rucka (graphic novel), Steve Lieber (graphic novel)",NA,5.5,Dominic Sena,11 Sep 2009,"Kate Beckinsale, Gabriel Macht, Tom Skerritt, Columbus Short","Action, Crime, Mystery",N/A,101 min,movie,http://ia.media-imdb.com/images/M/MV5BNTEyMDgwNzU1NF5BMl5BanBnXkFtZTcwMDkxMzI4Mg@@._V1_SX300.jpg,"26,994",NA
2009,tt0458525,X-Men Origins: Wolverine,dubious-disagree,dubious,FAIL,150000000,179883157,374825760,2009FAIL,162859739,195304827,406960171,2,2,0458525,"A look at Wolverine's early life, in particular his time with the government squad Weapon and the impact it will have on his later years.",PG-13,True,English,USA,"David Benioff (screenplay), Skip Woods (screenplay)",40,6.8,Gavin Hood,01 May 2009,"Hugh Jackman, Liev Schreiber, Danny Huston, Will i Am","Action, Adventure, Sci-Fi",3 wins & 13 nominations.,107 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI2MTgyNjExM15BMl5BanBnXkFtZTcwNzU4MjkyMg@@._V1_SX300.jpg,"227,155",NA
2009,tt0448182,Yesterday Was a Lie,ok,ok,PASS,200000,#N/A,#N/A,2009PASS,217146,#N/A,#N/A,2,2,0448182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,tt0403702,Youth in Revolt,notalk-disagree,notalk,FAIL,18000000,15285588,19685588,2009FAIL,19543169,16596046,21373265,2,2,0403702,"While his trailer trash parents teeter on the edge of divorce, Nick Twisp sets his sights on dream girl Sheeni Saunders, hoping that she'll be the one to take away his virginity.",R,True,"English, French",USA,"Gustin Nash (screenplay), C.D. Payne (novel)",63,6.5,Miguel Arteta,08 Jan 2010,"Michael Cera, Portia Doubleday, Jean Smart, Zach Galifianakis","Comedy, Drama, Romance",1 win.,90 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE3NTkxODUwOV5BMl5BanBnXkFtZTcwMjE4NjI5Mg@@._V1_SX300.jpg,"53,832",NA
2009,tt1156398,Zombieland,ok-disagree,ok,PASS,23600000,75590286,102236596,2009PASS,25623266,82070762,111001503,2,2,1156398,"A shy student trying to reach his family in Ohio, and a gun-toting tough guy trying to find the Last Twinkie and a pair of sisters trying to get to an amusement park join forces to travel across a zombie-filled America.",R,True,English,USA,"Rhett Reese, Paul Wernick",73,7.8,Ruben Fleischer,02 Oct 2009,"Jesse Eisenberg, Woody Harrelson, Emma Stone, Abigail Breslin","Comedy, Horror",5 wins & 9 nominations.,88 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU5MDg0NTQ1N15BMl5BanBnXkFtZTcwMjA4Mjg3Mg@@._V1_SX300.jpg,"275,243",NA
2008,tt0478087,21,ok,ok,PASS,35000000,81159365,157852532,2008PASS,37878971,87835235,170836899,2,2,0478087,"""21"" is the fact-based story about six MIT students who were trained to become experts in card counting and subsequently took Vegas casinos for millions in winnings.",PG-13,True,English,USA,"Peter Steinfeld (screenplay), Allan Loeb (screenplay), Ben Mezrich (book)",48,6.8,Robert Luketic,28 Mar 2008,"Jim Sturgess, Kevin Spacey, Kate Bosworth, Aaron Yoo","Crime, Drama, Thriller",1 win & 5 nominations.,123 min,movie,http://ia.media-imdb.com/images/M/MV5BMjAyNTU5OTcxOV5BMl5BanBnXkFtZTcwMDEyNjM2MQ@@._V1_SX300.jpg,"157,405",NA
2008,tt0800308,Appaloosa,notalk,notalk,FAIL,20000000,20211394,27735474,2008FAIL,21645126,21873909,30016892,2,2,0800308,Two friends hired to police a small town that is suffering under the rule of a rancher find their job complicated by the arrival of a young widow.,R,True,"English, Apache languages, Spanish",USA,"Robert Knott (screenplay), Ed Harris (screenplay), Robert B. Parker (novel)",64,6.8,Ed Harris,03 Oct 2008,"Robert Jauregui, Jeremy Irons, Timothy V. Murphy, Luce Rains","Crime, Drama, Western",2 wins.,115 min,movie,http://ia.media-imdb.com/images/M/MV5BMTMxMDE5NDIxM15BMl5BanBnXkFtZTcwNjI0MjQ4MQ@@._V1_SX300.jpg,"43,411",NA
2008,tt0455824,Australia,men,men,FAIL,130000000,49554002,215080810,2008FAIL,140693320,53630131,232772564,2,2,0455824,"Set in northern Australia before World War II, an English aristocrat who inherits a sprawling ranch reluctantly pacts with a stock-man in order to protect her new property from a takeover plot. As the pair drive 2,000 head of cattle over unforgiving landscape, they experience the bombing of Darwin, Australia, by Japanese forces firsthand.",PG-13,True,"English, Aboriginal, Chinese, Japanese","Australia, USA, UK","Stuart Beattie (screenplay), Baz Luhrmann (screenplay), Ronald Harwood (screenplay), Richard Flanagan (screenplay), Baz Luhrmann (story)",53,6.6,Baz Luhrmann,26 Nov 2008,"Shea Adams, Eddie Baroo, Ray Barrett, Tony Barry","Adventure, Drama, History",Nominated for 1 Oscar. Another 10 wins & 27 nominations.,165 min,movie,http://ia.media-imdb.com/images/M/MV5BMjAzNTk5NzczMV5BMl5BanBnXkFtZTcwNzI5NTk5MQ@@._V1_SX300.jpg,"85,411",NA
2008,tt0871426,Baby Mama,ok,ok,PASS,30000000,60494212,64391484,2008PASS,32467689,65470243,69688090,2,2,0871426,"A successful, single businesswoman who dreams of having a baby discovers she is infertile and hires a working class woman to be her unlikely surrogate.",PG-13,True,English,USA,Michael McCullers,55,6.1,Michael McCullers,25 Apr 2008,"Amy Poehler, Tina Fey, Greg Kinnear, Dax Shepard","Comedy, Romance",1 win & 4 nominations.,99 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYwNTc1Nzk1N15BMl5BanBnXkFtZTcwNjE4OTI2MQ@@._V1_SX300.jpg,"28,096",NA
2008,tt0799934,Be Kind Rewind,notalk,notalk,FAIL,20000000,11175164,30894247,2008FAIL,21645126,12094392,33435494,2,2,0799934,"Two bumbling store clerks inadvertently erase the footage from all of the tapes in their video rental store. In order to keep the business running, they re-shoot every film in the store with their own camera, with a budget of zero dollars.",PG-13,True,English,"UK, USA",Michel Gondry,52,6.4,Michel Gondry,22 Feb 2008,"Jack Black, Mos Def, Danny Glover, Mia Farrow","Comedy, Drama",2 nominations.,102 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU4MjY2MTU2MV5BMl5BanBnXkFtZTYwNjUzODc4._V1_SX300.jpg,"70,667",NA
2008,tt0960731,Bedtime Stories,ok,ok,PASS,80000000,110101975,218357961,2008PASS,86580505,119158557,236319281,2,2,0960731,A family comedy about a hotel handyman whose life changes when the lavish bedtime stories he tells his niece and nephew start to magically come true.,PG,True,English,USA,"Matt Lopez (screenplay), Tim Herlihy (screenplay), Matt Lopez (story)",33,6.1,Adam Shankman,25 Dec 2008,"Adam Sandler, Keri Russell, Guy Pearce, Russell Brand","Comedy, Family, Fantasy",2 wins & 5 nominations.,99 min,movie,http://ia.media-imdb.com/images/M/MV5BMjA5Njk5MTUxNF5BMl5BanBnXkFtZTcwMDI3MTg5MQ@@._V1_SX300.jpg,"57,257",NA
2008,tt0861689,Blindness,ok,ok,PASS,25000000,3073392,20052958,2008PASS,27056408,3326198,21702440,2,2,0861689,"A city is ravaged by an epidemic of instant ""white blindness"". Those first afflicted are quarantined by the authorities in an abandoned mental hospital where the newly created ""society of ...",R,True,"English, Japanese","Canada, Brazil, Japan","José Saramago (novel), Don McKellar (screenplay)",45,6.6,Fernando Meirelles,03 Oct 2008,"Yûsuke Iseya, Jason Bermingham, Eduardo Semerjian, Don McKellar","Drama, Mystery, Sci-Fi",12 wins & 18 nominations.,121 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM2MzU4MjA5N15BMl5BanBnXkFtZTcwMDE2NTU2MQ@@._V1_SX300.jpg,"49,716",NA
2008,tt0397892,Bolt,ok-disagree,ok,PASS,150000000,114053759,313953759,2008PASS,162338447,123435400,339778437,2,2,0397892,The canine star of a fictional sci-fi/action show that believes his powers are real embarks on a cross country trek to save his co-star from a threat he believes is just as real.,PG,True,English,USA,"Dan Fogelman (screenplay), Chris Williams (screenplay), Byron Howard (additional screenplay material), Jared Stern (additional screenplay material)",67,7,"Byron Howard, Chris Williams",21 Nov 2008,"John Travolta, Miley Cyrus, Susie Essman, Mark Walton","Animation, Adventure, Comedy",Nominated for 1 Oscar. Another 1 win & 21 nominations.,96 min,movie,http://ia.media-imdb.com/images/M/MV5BNDQyNDE5NjQ1N15BMl5BanBnXkFtZTcwMDExMTAwMg@@._V1_SX300.jpg,"108,261",NA
2008,tt0887883,Burn After Reading,notalk,notalk,FAIL,37000000,60355347,163415735,2008FAIL,40043484,65319955,176857711,2,2,0887883,A disk containing the memoirs of a CIA agent ends up in the hands of two unscrupulous gym employees who attempt to sell it.,R,True,English,"USA, UK, France","Joel Coen, Ethan Coen",63,7,"Ethan Coen, Joel Coen",12 Sep 2008,"George Clooney, Frances McDormand, Brad Pitt, John Malkovich","Comedy, Crime, Drama",Nominated for 2 Golden Globes. Another 2 wins & 13 nominations.,96 min,movie,http://ia.media-imdb.com/images/M/MV5BMTczNjQxODE0N15BMl5BanBnXkFtZTcwMzIxMjc3MQ@@._V1_SX300.jpg,"196,285",NA
2008,tt0824747,Changeling,ok,ok,PASS,55000000,35739802,113805580,2008PASS,59524097,38679626,123166807,2,2,0824747,"A grief-stricken mother takes on the LAPD to her own detriment when it stubbornly tries to pass off an obvious impostor as her missing child, while also refusing to give up hope that she will find him one day.",R,True,English,USA,J. Michael Straczynski,63,7.8,Clint Eastwood,31 Oct 2008,"Angelina Jolie, Gattlin Griffith, Michelle Gunn, Michael Kelly","Drama, History, Mystery",Nominated for 3 Oscars. Another 6 wins & 35 nominations.,141 min,movie,http://ia.media-imdb.com/images/M/MV5BOTA1Mzg3NjIxNV5BMl5BanBnXkFtZTcwNzU2NTc5MQ@@._V1_SX300.jpg,"164,219",NA
2008,tt0892255,Che: Part One,notalk,notalk,FAIL,58000000,293708,30118557,2008FAIL,62770866,317867,32595998,2,2,0892255,"In 1956, Ernesto 'Che' Guevara and a band of Castro-led Cuban exiles mobilize an army to topple the regime of dictator Fulgencio Batista.",Not Rated,True,"Spanish, English","France, Spain, USA","Peter Buchman (screenplay), Ernesto 'Che' Guevara (memoir ""Reminiscences of the Cuban Revolutionary War"")",NA,7.2,Steven Soderbergh,24 Jan 2009,"Julia Ormond, Benicio Del Toro, Oscar Isaac, Pablo Guevara","Biography, Drama, History",3 wins & 9 nominations.,134 min,movie,http://ia.media-imdb.com/images/M/MV5BNjI5NDY3MzYxMV5BMl5BanBnXkFtZTcwNTYwMDU5Mg@@._V1_SX300.jpg,"32,271",NA
2008,tt0970411,City of Ember,ok,ok,PASS,38000000,7871693,11817059,2008PASS,41125740,8519189,12789087,2,2,0970411,"For generations, the people of the City of Ember have flourished in an amazing world of glittering lights. But Ember's once powerful generator is failing ... and the great lamps that illuminate the city are starting to flicker.",PG,True,English,USA,"Caroline Thompson (screenplay), Jeanne Duprau (book)",58,6.5,Gil Kenan,10 Oct 2008,"David Ryall, Ian McElhinney, Harry Treadaway, Tim Robbins","Adventure, Family, Fantasy",3 nominations.,90 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU3MDE4MDU1Nl5BMl5BanBnXkFtZTcwNDM2NDI5MQ@@._V1_SX300.jpg,"41,744",NA
2008,tt1060277,Cloverfield,ok,ok,PASS,25000000,80048433,170764033,2008PASS,27056408,86632922,184810452,2,2,1060277,Revolves around a monster attack in New York as told from the point of view of a small group of people.,PG-13,True,"English, Russian",USA,Drew Goddard,64,7.1,Matt Reeves,18 Jan 2008,"Lizzy Caplan, Jessica Lucas, T.J. Miller, Michael Stahl-David","Action, Sci-Fi, Thriller",5 wins & 11 nominations.,85 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ1NzU4NjI5Nl5BMl5BanBnXkFtZTcwNTkyMjc1MQ@@._V1_SX300.jpg,"233,016",NA
2008,tt0489018,Day of the Dead,ok,ok,PASS,18000000,#N/A,#N/A,2008PASS,19480614,#N/A,#N/A,2,2,0489018,When a small Colorado town is overrun by the flesh hungry dead a small group of survivors try to escape in a last ditch effort to stay alive.,R,True,English,USA,"Jeffrey Reddick (screenplay), George A. Romero (motion picture ""Day of the Dead"")",NA,4.5,Steve Miner,08 Apr 2008,"Mena Suvari, Nick Cannon, Michael Welch, AnnaLynne McCord","Action, Horror, Thriller",N/A,86 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI5MzYxMDk5NF5BMl5BanBnXkFtZTcwMjYyNDUwMg@@._V1_SX300.jpg,"15,601",NA
2008,tt0452608,Death Race,notalk,notalk,FAIL,65000000,36316032,72516819,2008FAIL,70346660,39303255,78481785,2,2,0452608,Ex-con Jensen Ames is forced by the warden of a notorious prison to compete in our post-industrial world's most popular sport: a car race in which inmates must brutalize and kill one another on the road to victory.,R,True,English,"USA, Germany, UK","Paul W.S. Anderson (screenplay), Paul W.S. Anderson (screen story), Robert Thom, Charles B. Griffith, Ib Melchior",43,6.4,Paul W.S. Anderson,22 Aug 2008,"Jason Statham, Joan Allen, Ian McShane, Tyrese Gibson","Action, Sci-Fi, Thriller",1 win & 4 nominations.,105 min,movie,http://ia.media-imdb.com/images/M/MV5BMTkwMDU1ODg5Ml5BMl5BanBnXkFtZTcwNjMzNjY3MQ@@._V1_SX300.jpg,"132,344",NA
2008,tt1034303,Defiance,ok,ok,PASS,50000000,28644813,42268745,2008PASS,54112816,31001030,45745616,2,2,1034303,"Jewish brothers in Nazi-occupied Eastern Europe escape into the Belarussian forests, where they join Russian resistance fighters and endeavor to build a village in order to protect themselves and about 1,000 Jewish non-combatants.",R,True,"English, German, Russian",USA,"Clayton Frohman (screenplay), Edward Zwick (screenplay), Nechama Tec (book)",58,7.2,Edward Zwick,16 Jan 2009,"Daniel Craig, Liev Schreiber, Jamie Bell, Alexa Davalos","Action, Drama, History",Nominated for 1 Oscar. Another 2 wins & 2 nominations.,137 min,movie,http://ia.media-imdb.com/images/M/MV5BMjAzODIzMTE3Ml5BMl5BanBnXkFtZTcwNDU1MjQzMg@@._V1_SX300.jpg,"92,610",NA
2008,tt0832266,"Definitely, Maybe",ok,ok,PASS,7000000,32241649,55863786,2008PASS,7575794,34893728,60458935,2,2,0832266,A political consultant tries to explain his impending divorce and past relationships to his 11-year-old daughter.,PG-13,True,English,"UK, USA, France",Adam Brooks,59,7.2,Adam Brooks,14 Feb 2008,"Ryan Reynolds, An Nguyen, Matthew Mason, Rick Derby","Comedy, Drama, Romance",1 nomination.,112 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc1Mzc1ODMxMF5BMl5BanBnXkFtZTcwNDY1MzU1MQ@@._V1_SX300.jpg,"105,226",NA
2008,tt0483607,Doomsday,ok,ok,PASS,33000000,11008770,21621188,2008PASS,35714458,11914311,23399667,2,2,0483607,A futuristic action thriller where a team of people work to prevent a disaster threatening the future of the human race.,R,True,English,"UK, USA, South Africa, Germany",Neil Marshall,51,6,Neil Marshall,14 Mar 2008,"Caryn Peterson, Adeola Ariyo, Emma Cleasby, Christine Tomlinson","Action, Sci-Fi",N/A,105 min,movie,http://ia.media-imdb.com/images/M/MV5BMTUwODU2NzE2OF5BMl5BanBnXkFtZTcwMTAwMDA2MQ@@._V1_SX300.jpg,"55,042",NA
2008,tt0918927,Doubt,ok,ok,PASS,20000000,33446470,50946957,2008PASS,21645126,36197653,55137666,2,2,0918927,A Catholic school principal questions a priest's ambiguous relationship with a troubled young student.,PG-13,True,English,USA,"John Patrick Shanley (screenplay), John Patrick Shanley (play)",68,7.5,John Patrick Shanley,25 Dec 2008,"Meryl Streep, Philip Seymour Hoffman, Amy Adams, Viola Davis","Drama, Mystery",Nominated for 5 Oscars. Another 19 wins & 44 nominations.,104 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY4NDk0NzE4Nl5BMl5BanBnXkFtZTcwMjk1NDE4MQ@@._V1_SX300.jpg,"80,779",NA
2008,tt1059786,Eagle Eye,notalk-disagree,notalk,FAIL,80000000,101440743,178066569,2008FAIL,86580505,109784884,192713668,2,2,1059786,"Jerry and Rachel are two strangers thrown together by a mysterious phone call from a woman they have never met. Threatening their lives and family, she pushes Jerry and Rachel into a series of increasingly dangerous situations, using the technology of everyday life to track and control their every move.",PG-13,True,English,"USA, Germany","John Glenn (screenplay), Travis Wright (screenplay), Hillary Seitz (screenplay), Dan McDermott (screenplay), Dan McDermott (story)",43,6.6,D.J. Caruso,26 Sep 2008,"Shia LaBeouf, Michelle Monaghan, Rosario Dawson, Michael Chiklis","Action, Mystery, Thriller",3 wins & 8 nominations.,118 min,movie,http://ia.media-imdb.com/images/M/MV5BMjA5MTMzMDMzNl5BMl5BanBnXkFtZTcwMzUwNDUzMw@@._V1_SX300.jpg,"126,202",NA
2008,tt0808244,Easy Virtue,ok,ok,PASS,14000000,2656784,12656784,2008PASS,15151588,2875321,13697884,2,2,0808244,"A young Englishman marries a glamorous American. When he brings her home to meet the parents, she arrives like a blast from the future - blowing their entrenched British stuffiness out the window.",PG-13,True,"English, French","UK, Canada","Stephan Elliott, Sheridan Jobbins, Noel Coward (play)",58,6.7,Stephan Elliott,07 Nov 2008,"Jessica Biel, Ben Barnes, Kristin Scott Thomas, Colin Firth","Comedy, Romance",2 wins & 6 nominations.,97 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI0NDA2NDM4OV5BMl5BanBnXkFtZTcwMjUxODk0Mg@@._V1_SX300.jpg,"13,531",NA
