year,imdb,title,test,clean_test,binary,budget,domgross,intgross,code,budget_2013,domgross_2013,intgross_2013,period_code,decade_code,imdb_id,plot,rated,response,language,country,writer,metascore,imdb_rating,director,released,actors,genre,awards,runtime,type,poster,imdb_votes,error
1996,tt0116367,From Dusk Till Dawn,notalk,notalk,FAIL,20000000,25728961,25728961,1996FAIL,29703299,38211750,38211750,4,3,0116367,"Two criminals and their hostages unknowingly seek temporary refuge in an establishment populated by vampires, with chaotic results.",R,True,"English, Spanish",USA,"Robert Kurtzman (story), Quentin Tarantino (screenplay)",52,7.3,Robert Rodriguez,19 Jan 1996,"George Clooney, Quentin Tarantino, Harvey Keitel, Juliette Lewis","Action, Crime, Horror",4 wins & 8 nominations.,108 min,movie,http://ia.media-imdb.com/images/M/MV5BMTUzNjI5NTUwOV5BMl5BanBnXkFtZTcwMDAyMDQyMQ@@._V1_SX300.jpg,"164,022",NA
1996,tt0116477,Hamlet,notalk-disagree,notalk,FAIL,2000000,1577287,2419669,1996FAIL,2970330,2342531,3593608,4,3,0116477,"Hamlet, Prince of Denmark, returns home to find his father murdered and his mother remarrying the murderer, his uncle. Meanwhile, war is brewing.",PG-13,True,English,"UK, USA","William Shakespeare (play), Kenneth Branagh (screenplay)",NA,7.9,Kenneth Branagh,25 Dec 1996,"Riz Abbasi, Richard Attenborough, David Blair, Brian Blessed","Drama, History",Nominated for 4 Oscars. Another 6 wins & 12 nominations.,242 min,movie,http://ia.media-imdb.com/images/M/MV5BMjA4OTM4NzMxOF5BMl5BanBnXkFtZTcwMDY1OTM2MQ@@._V1_SX300.jpg,"26,347",NA
1996,tt0116493,Harriet the Spy,ok,ok,PASS,13000000,26570048,26570048,1996PASS,19307144,39460903,39460903,4,3,0116493,Harriet M. Welsch is a spy. But when Harriet's friends find her secret notebook the tables are turned on her. Can she win her friends back and still keep on going with the spy business?,PG,True,English,USA,"Louise Fitzhugh (novel), Greg Taylor (adaptation), Julie Talen (adaptation), Douglas Petrie (screenplay), Theresa Rebeck (screenplay)",NA,5.9,Bronwen Hughes,10 Jul 1996,"Michelle Trachtenberg, Gregory Smith, Vanessa Lee Chester, Rosie O'Donnell","Family, Comedy, Drama",3 wins & 2 nominations.,100 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg5NzUzODA5MV5BMl5BanBnXkFtZTcwOTAwNTAzMQ@@._V1_SX300.jpg,"6,518",NA
1996,tt0116629,Independence Day,ok,ok,PASS,75000000,306169255,817400878,1996PASS,111387369,454711839,1213975115,4,3,0116629,"The aliens are coming and their goal is to invade and destroy. Fighting superior technology, Man's best weapon is the will to survive.",PG-13,True,English,USA,"Dean Devlin, Roland Emmerich",59,6.9,Roland Emmerich,03 Jul 1996,"Will Smith, Bill Pullman, Jeff Goldblum, Mary McDonnell","Action, Adventure, Drama",Won 1 Oscar. Another 26 wins & 22 nominations.,145 min,movie,http://ia.media-imdb.com/images/M/MV5BMTMwODY3NzQzNF5BMl5BanBnXkFtZTcwNzUxNjc0MQ@@._V1_SX300.jpg,"326,834",NA
1996,tt0116705,Jingle All the Way,notalk,notalk,FAIL,60000000,60592389,129832389,1996FAIL,89109896,89989691,192822510,4,3,0116705,A father decides to dream the impossible; to get a Turbo Man action figure for his son just before Christmas.,PG,True,English,USA,Randy Kornfield,NA,5.3,Brian Levant,22 Nov 1996,"Arnold Schwarzenegger, Sinbad, Phil Hartman, Rita Wilson","Comedy, Family",2 wins & 1 nomination.,89 min,movie,http://ia.media-imdb.com/images/M/MV5BMTE5OTYzMzc0MV5BMl5BanBnXkFtZTcwNjQ0NTI1MQ@@._V1_SX300.jpg,"53,969",NA
1996,tt0116778,Kingpin,notalk,notalk,FAIL,25000000,25023424,32223424,1996FAIL,37129123,37163912,47857099,4,3,0116778,"A star bowler whose career was prematurely ""cut off"" hopes to ride a new prodigy to success and riches.",PG-13,True,English,USA,"Barry Fanaro, Mort Nathan",43,6.9,"Bobby Farrelly, Peter Farrelly",26 Jul 1996,"Woody Harrelson, Randy Quaid, Vanessa Angel, Bill Murray","Comedy, Sport",N/A,113 min,movie,http://ia.media-imdb.com/images/M/MV5BODAzODIyMDYwMV5BMl5BanBnXkFtZTcwMTUyNTEzNA@@._V1_SX300.jpg,"51,644",NA
1996,tt0116931,Love and Other Catastrophes,ok,ok,PASS,250000,212285,743216,1996PASS,371291,315278,1103798,4,3,0116931,A day in the life of two film-school students trying to find love and another house-mate.,R,True,English,Australia,"Stavros Kazantzidis (story), Yael Bergman (screenplay), Emma-Kate Croghan (screenplay), Helen Bandis (screenplay)",NA,6.4,Emma-Kate Croghan,28 Mar 1997,"Matt Day, Matthew Dyktynski, Alice Garner, Frances O'Connor","Comedy, Romance",1 win & 5 nominations.,78 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg5NjkxNDk1OV5BMl5BanBnXkFtZTcwMzA2NDMyMQ@@._V1_SX300.jpg,"1,638",NA
1996,tt0116996,Mars Attacks!,ok,ok,PASS,80000000,37771017,101371017,1996PASS,118813194,56096190,150552679,4,3,0116996,Earth is invaded by Martians with unbeatable weapons and a cruel sense of humor.,PG-13,True,"English, French",USA,"Len Brown (trading card series), Woody Gelman (trading card series), Wally Wood (trading card series), Bob Powell (trading card series), Norman Saunders (trading card series), Jonathan Gems (screen story), Jonathan Gems (screenplay)",52,6.3,Tim Burton,13 Dec 1996,"Jack Nicholson, Glenn Close, Annette Bening, Pierce Brosnan","Comedy, Sci-Fi",2 wins & 14 nominations.,106 min,movie,http://ia.media-imdb.com/images/M/MV5BNzc4NzE5OTIwNV5BMl5BanBnXkFtZTcwNjk2MTEyMQ@@._V1_SX300.jpg,"137,730",NA
1996,tt0117060,Mission: Impossible,notalk-disagree,notalk,FAIL,80000000,180981886,457697994,1996FAIL,118813194,268787949,679757008,4,3,0117060,"An American agent, under false suspicion of disloyalty, must discover and expose the real spy without the help of his organization.",PG-13,True,"English, French, Czech",USA,"Bruce Geller (television series), David Koepp (story), Steven Zaillian (story), David Koepp (screenplay), Robert Towne (screenplay)",60,7,Brian De Palma,22 May 1996,"Tom Cruise, Jon Voight, Emmanuelle Béart, Henry Czerny","Action, Adventure, Thriller",3 wins & 6 nominations.,110 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc3NjI2MjU0Nl5BMl5BanBnXkFtZTgwNDk3ODYxMTE@._V1_SX300.jpg,"217,631",NA
1996,tt0117509,Romeo + Juliet,dubious,dubious,FAIL,14500000,46338728,147542381,1996FAIL,21534891,68820654,219124769,4,3,0117509,Shakespeare's famous play is updated to the hip modern suburb of Verona still retaining its original dialogue.,PG-13,True,English,USA,"William Shakespeare (play), Craig Pearce (screenplay), Baz Luhrmann (screenplay)",60,6.9,Baz Luhrmann,01 Nov 1996,"Leonardo DiCaprio, Claire Danes, John Leguizamo, Harold Perrineau","Drama, Romance",Nominated for 1 Oscar. Another 13 wins & 20 nominations.,120 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU3Mzc3MjE3N15BMl5BanBnXkFtZTYwMzY0MTg4._V1_SX300.jpg,"128,640",NA
1996,tt0117571,Scream,ok,ok,PASS,15000000,103046663,173046663,1996PASS,22277474,153041290,257002834,4,3,0117571,"A killer known as Ghostface begins killing off teenagers, and as the body count begins rising, one girl and her friends find themselves contemplating the ""Rules"" of horror films as they find themselves living in a real-life one.",R,True,English,USA,Kevin Williamson,65,7.2,Wes Craven,20 Dec 1996,"Drew Barrymore, Roger Jackson, Kevin Patrick Walls, David Booth","Crime, Horror, Mystery",7 wins & 4 nominations.,111 min,movie,http://ia.media-imdb.com/images/M/MV5BMjA2NjU5MTg5OF5BMl5BanBnXkFtZTgwOTkyMzQxMDE@._V1_SX300.jpg,"174,957",NA
1996,tt0117589,Secrets &amp; Lies,ok,ok,PASS,4500000,13417292,13417292,1996PASS,6683242,19926891,19926891,4,3,0117589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,tt0117603,Set It Off,ok,ok,PASS,9000000,36049108,36049108,1996PASS,13366484,53538871,53538871,4,3,0117603,"Four Black women, all of whom have suffered for lack of money and at the hands of the majority, undertake to rob banks. While initially successful, a policeman who was involved in shooting ...",R,True,English,USA,"Takashi Bufford (story), Takashi Bufford (screenplay), Kate Lanier (screenplay)",NA,6.7,F. Gary Gray,06 Nov 1996,"Jada Pinkett Smith, Queen Latifah, Vivica A. Fox, Kimberly Elise","Action, Crime, Drama",5 wins & 5 nominations.,123 min,movie,http://ia.media-imdb.com/images/M/MV5BMjA2MzUxODQ0Nl5BMl5BanBnXkFtZTcwNTQyNzEyMQ@@._V1_SX300.jpg,"7,749",NA
1996,tt0117705,Space Jam,notalk,notalk,FAIL,80000000,90463534,250200000,1996FAIL,118813194,134353268,371588265,4,3,0117705,Michael Jordan agrees to help the Looney Toons play a basketball game vs. alien slavers to determine their freedom.,PG,True,English,USA,"Leo Benvenuti, Steve Rudnick, Timothy Harris, Herschel Weingrod",NA,6.1,Joe Pytka,15 Nov 1996,"Michael Jordan, Wayne Knight, Theresa Randle, Manner Washington","Animation, Adventure, Comedy",5 wins & 6 nominations.,88 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ5NDg1NTgwOV5BMl5BanBnXkFtZTcwODAwNDAwMQ@@._V1_SX300.jpg,"75,629",NA
1996,tt0117723,Spy Hard,notalk,notalk,FAIL,18000000,26936265,26936265,1996FAIL,26732969,40004796,40004796,4,3,0117723,"General Rancor is threatening to destroy the world with a missile he is hiding at his secret base. But to complete his goal, he needs a special computer chip, invented by the scientist Prof...",PG-13,True,"English, French, Spanish",USA,"Jason Friedberg (story), Aaron Seltzer (story), Rick Friedberg (screenplay), Dick Chudnow (screenplay), Jason Friedberg (screenplay), Aaron Seltzer (screenplay)",25,5.2,Rick Friedberg,24 May 1996,"Leslie Nielsen, Nicollette Sheridan, Charles Durning, Marcia Gay Harden","Comedy, Action",N/A,81 min,movie,http://ia.media-imdb.com/images/M/MV5BNjM4MjUzMzAxN15BMl5BanBnXkFtZTcwOTEyOTgxMQ@@._V1_SX300.jpg,"23,775",NA
1996,tt0117731,Star Trek: First Contact,ok-disagree,ok,PASS,46000000,92027888,150000000,1996PASS,68317587,136676591,222774739,4,3,0117731,Captain Picard and his crew pursue the Borg back in time to stop them from preventing Earth's first contact with an alien species. They also make sure that Zefram Cochrane makes his famous maiden flight at warp speed.,PG-13,True,English,USA,"Gene Roddenberry (television series Star Trek), Rick Berman (story), Brannon Braga (story), Ronald D. Moore (story), Brannon Braga (screenplay), Ronald D. Moore (screenplay)",71,7.6,Jonathan Frakes,22 Nov 1996,"Patrick Stewart, Jonathan Frakes, Brent Spiner, LeVar Burton","Action, Adventure, Sci-Fi",Nominated for 1 Oscar. Another 4 wins & 12 nominations.,111 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg4OTYwODY4MF5BMl5BanBnXkFtZTgwNTg2NjIyMDE@._V1_SX300.jpg,"83,055",NA
1996,tt0117765,Striptease,dubious,dubious,FAIL,50000000,33109743,113309743,1996FAIL,74258246,49173429,168283656,4,3,0117765,A stripper and single mother gets dragged into a dangerous situation after a congressman takes a fancy to her.,R,True,English,USA,"Carl Hiaasen (book), Andrew Bergman (screenplay)",NA,4.2,Andrew Bergman,28 Jun 1996,"Demi Moore, Burt Reynolds, Armand Assante, Ving Rhames","Crime, Drama, Thriller",6 wins & 2 nominations.,115 min,movie,http://ia.media-imdb.com/images/M/MV5BMjAyNTcyNzY1OF5BMl5BanBnXkFtZTcwNDM2MjAyMQ@@._V1_SX300.jpg,"29,083",NA
1996,tt0117887,That Thing You Do!,ok,ok,PASS,2500000,25857416,34557416,1996PASS,3712912,38402527,51323462,4,3,0117887,"A Pennsylvania band scores a hit in 1964 and rides the star-making machinery as long as it can, with lots of help from its manager.",PG,True,English,USA,Tom Hanks,71,6.8,Tom Hanks,04 Oct 1996,"Tom Everett Scott, Liv Tyler, Johnathon Schaech, Steve Zahn","Comedy, Drama, Music",Nominated for 1 Oscar. Another 3 wins & 3 nominations.,108 min,movie,http://ia.media-imdb.com/images/M/MV5BMTczMzM2MTM0NF5BMl5BanBnXkFtZTcwMTIwMDQ0MQ@@._V1_SX300.jpg,"42,182",NA
1996,tt0115798,The Cable Guy,notalk,notalk,FAIL,47000000,60240295,102825796,1996FAIL,69802752,89466773,152713266,4,3,0115798,"A lonely and disturbed cable guy raised on television just wants a new friend, but his target, a designer, rejects him, with bad consequences.",PG-13,True,"English, French",USA,Lou Holtz Jr.,NA,6,Ben Stiller,14 Jun 1996,"Jim Carrey, Matthew Broderick, Leslie Mann, Jack Black","Comedy, Drama, Thriller",3 wins & 1 nomination.,96 min,movie,http://ia.media-imdb.com/images/M/MV5BMTIwODI4OTA5NF5BMl5BanBnXkFtZTcwMzQ5MDYyMQ@@._V1_SX300.jpg,"94,492",NA
1996,tt0115963,The Craft,ok,ok,PASS,15000000,24769466,55669466,1996PASS,22277474,36786742,82678338,4,3,0115963,A newcomer to a Catholic prep high school falls in with a trio of outcast teenage girls who practice witchcraft and they all soon conjure up various spells and curses against those who even slightly anger them.,R,True,"English, French",USA,"Peter Filardi (story), Peter Filardi (screenplay), Andrew Fleming (screenplay)",NA,6.2,Andrew Fleming,03 May 1996,"Robin Tunney, Fairuza Balk, Neve Campbell, Rachel True","Drama, Fantasy, Horror",1 win & 2 nominations.,101 min,movie,http://ia.media-imdb.com/images/M/MV5BMTIwNTQyNTY1OF5BMl5BanBnXkFtZTYwNTYwNjg4._V1_SX300.jpg,"44,558",NA
1996,tt0116209,The English Patient,ok,ok,PASS,35000000,78716374,231716374,1996PASS,51980772,116906798,344137032,4,3,0116209,"At the close of WWII, a young nurse tends to a badly-burned plane crash victim. His past is shown in flashbacks, revealing an involvement in a fateful love affair.",R,True,"English, German, Italian, Arabic","USA, UK","Michael Ondaatje (novel), Anthony Minghella (screenplay)",87,7.4,Anthony Minghella,06 Dec 1996,"Ralph Fiennes, Juliette Binoche, Willem Dafoe, Kristin Scott Thomas","Drama, Romance, War",Won 9 Oscars. Another 47 wins & 39 nominations.,162 min,movie,http://ia.media-imdb.com/images/M/MV5BNDg2OTcxNDE0OF5BMl5BanBnXkFtZTgwOTg2MDM0MDE@._V1_SX300.jpg,"110,308",NA
1996,tt0116277,The Fan,notalk,notalk,FAIL,55000000,18582965,18582965,1996FAIL,81684071,27598768,27598768,4,3,0116277,An all star baseball player becomes the unhealthy focus of a down on his luck salesman.,R,True,"English, Spanish",USA,"Peter Abrahams (book), Phoef Sutton (screenplay)",32,5.8,Tony Scott,16 Aug 1996,"Robert De Niro, Wesley Snipes, Ellen Barkin, John Leguizamo","Drama, Sport, Thriller",1 win & 3 nominations.,116 min,movie,http://ia.media-imdb.com/images/M/MV5BMTgyMzQ2NzA5Nl5BMl5BanBnXkFtZTYwMTE4ODI5._V1_SX300.jpg,"32,494",NA
1996,tt0116313,The First Wives Club,ok,ok,PASS,30000000,105489203,181489203,1996PASS,44554948,156668864,269541399,4,3,0116313,"Reunited by the death of a college friend, three divorced women seek revenge on the husbands who left them for younger women.",PG,True,English,USA,"Olivia Goldsmith (novel), Robert Harling (screenplay)",58,6.1,Hugh Wilson,20 Sep 1996,"Goldie Hawn, Bette Midler, Diane Keaton, Maggie Smith",Comedy,Nominated for 1 Oscar. Another 3 wins & 3 nominations.,103 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI2OTE2NDkwM15BMl5BanBnXkFtZTcwODY5ODkxMQ@@._V1_SX300.jpg,"25,340",NA
1996,tt0116421,The Glimmer Man,notalk,notalk,FAIL,45000000,20404841,36404841,1996FAIL,66832422,30304554,54067193,4,3,0116421,"Two cops, played by Seagal and Wayans, are forced to work together to solve a chain of mysterious killings by a killer nicknamed ""The Family Man""",R,True,English,USA,Kevin Brodbin,NA,5.3,John Gray,04 Oct 1996,"Steven Seagal, Keenen Ivory Wayans, Bob Gunton, Brian Cox","Action, Comedy, Crime",N/A,91 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYzMDY2Mzg4MF5BMl5BanBnXkFtZTcwNzAyMTYyMQ@@._V1_SX300.jpg,"12,859",NA
1996,tt0116583,The Hunchback of Notre Dame,notalk,notalk,FAIL,100000000,100138851,325500000,1996FAIL,148516493,148722709,483421183,4,3,0116583,"A deformed bell-ringer must assert his independence from a vicious government minister in order to help his friend, a gypsy dancer.",G,True,"English, Latin",USA,"Geefwee Boedoe (story), Tab Murphy (animation screenplay), Irene Mecchi (animation screenplay), Bob Tzudiker (animation screenplay), Noni White (animation screenplay), Jonathan Roberts (animation screenplay), Tab Murphy (animation story), Victor Hugo (novel), Sue C. Nichols (story), Christine Blum (story), Gaëtan Brizzi (story), Paul Brizzi (story), Jim Capobianco (story), Brenda Chapman (story), Francis Glebas (story), Ed Gombert (story), Kirk Hanson (story), Kevin Harkey (story), Burny Mattinson (story), Floyd Norman (story), Denis Rich (story), Jeff Snow (story), Kelly Wightman (story), James Fujii (story), John Sanford (story)",NA,6.8,"Gary Trousdale, Kirk Wise",21 Jun 1996,"Jason Alexander, Mary Kay Bergman, Corey Burton, Jim Cummings","Animation, Drama, Family",Nominated for 1 Oscar. Another 7 wins & 16 nominations.,91 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE1MDk2MzUxM15BMl5BanBnXkFtZTYwNzc1NTE5._V1_SX300.jpg,"66,268",NA
1996,tt0116908,The Long Kiss Goodnight,notalk-disagree,notalk,FAIL,65000000,33447612,33447612,1996FAIL,96535720,49675220,49675220,4,3,0116908,A woman suffering from amnesia begins to recover her memories after trouble from her past finds her again.,R,True,English,USA,Shane Black,44,6.7,Renny Harlin,11 Oct 1996,"Geena Davis, Samuel L. Jackson, Yvonne Zima, Craig Bierko","Action, Crime, Drama",3 nominations.,121 min,movie,http://ia.media-imdb.com/images/M/MV5BMTUxMTY5MDE0OF5BMl5BanBnXkFtZTcwMzU5NjgxMQ@@._V1_SX300.jpg,"50,562",NA
1996,tt0117057,The Mirror Has Two Faces,ok,ok,PASS,42000000,41267469,41267469,1996PASS,62376927,61288998,61288998,4,3,0117057,"Rose and Gregory, both Columbia University professors meet when Rose's sister answers Gregory's ""personals"" ad. Several times burned, the handsome-but-boring Gregory believes that sex has ...",PG-13,True,English,USA,"André Cayatte (screenplay), Gérard Oury (screenplay), Richard LaGravenese (screen story), Richard LaGravenese (screenplay)",NA,6.4,Barbra Streisand,15 Nov 1996,"Barbra Streisand, Jeff Bridges, Lauren Bacall, George Segal","Comedy, Drama, Romance",Nominated for 2 Oscars. Another 4 wins & 5 nominations.,126 min,movie,http://ia.media-imdb.com/images/M/MV5BNTEyNzUyNTcwM15BMl5BanBnXkFtZTYwMTc3NDI5._V1_SX300.jpg,"9,489",NA
1996,tt0117500,The Rock,notalk,notalk,FAIL,75000000,134069511,336069511,1996FAIL,111387369,199115335,499118651,4,3,0117500,"A mild-mannered chemist and an ex-con must lead the counterstrike when a rogue group of military men, led by a renegade general, threaten a nerve gas attack from Alcatraz against San Francisco.",R,True,English,USA,"David Weisberg (story), Douglas Cook (story), David Weisberg (screenplay), Douglas Cook (screenplay), Mark Rosner (screenplay)",59,7.4,Michael Bay,07 Jun 1996,"Sean Connery, Nicolas Cage, Ed Harris, John Spencer","Action, Adventure, Thriller",Nominated for 1 Oscar. Another 7 wins & 7 nominations.,136 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM3MTczOTM1OF5BMl5BanBnXkFtZTYwMjc1NDA5._V1_SX300.jpg,"214,355",NA
1996,tt0117951,Trainspotting,men,men,FAIL,3100000,16501785,24000785,1996FAIL,4604011,24507872,35645124,4,3,0117951,"Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out, despite the allure of the drugs and influence of friends.",R,True,English,UK,"Irvine Welsh (novel), John Hodge (screenplay)",83,8.2,Danny Boyle,19 Jul 1996,"Ewan McGregor, Ewen Bremner, Jonny Lee Miller, Kevin McKidd","Crime, Drama",Nominated for 1 Oscar. Another 19 wins & 15 nominations.,94 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg2MzcxNTY3NV5BMl5BanBnXkFtZTgwOTQ5NDQxMDE@._V1_SX300.jpg,"344,120",NA
1996,tt0117998,Twister,ok,ok,PASS,88000000,241888385,495900000,1996PASS,130694514,359244145,736493287,4,3,0117998,"Bill and Jo Harding, advanced storm chasers on the brink of divorce, must join together to create an advanced weather alert system by putting themselves in the cross-hairs of extremely violent tornadoes.",PG-13,True,English,USA,"Michael Crichton, Anne-Marie Martin",68,6.2,Jan de Bont,10 May 1996,"Helen Hunt, Bill Paxton, Cary Elwes, Jami Gertz","Action, Adventure, Drama",Nominated for 2 Oscars. Another 6 wins & 9 nominations.,113 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE3NDMzODA2M15BMl5BanBnXkFtZTcwMDA5MDkxMQ@@._V1_SX300.jpg,"120,055",NA
