year,imdb,title,test,clean_test,binary,budget,domgross,intgross,code,budget_2013,domgross_2013,intgross_2013,period_code,decade_code,imdb_id,plot,rated,response,language,country,writer,metascore,imdb_rating,director,released,actors,genre,awards,runtime,type,poster,imdb_votes,error
1988,tt0095690,Mystic Pizza,ok,ok,PASS,6000000,12793213,12793213,1988PASS,11817882,25198114,25198114,NA,NA,0095690,Three teenage girls come of age while working at a pizza parlor in the Connecticut town of Mystic.,R,True,English,USA,"Amy Holden Jones (story), Amy Holden Jones (screenplay), Perry Howze (screenplay), Randy Howze (screenplay), Alfred Uhry (screenplay)",60,6.1,Donald Petrie,21 Oct 1988,"Annabeth Gish, Julia Roberts, Lili Taylor, Vincent D'Onofrio","Comedy, Drama, Romance",1 win & 4 nominations.,104 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU1NDk1MTkzMF5BMl5BanBnXkFtZTcwMzY0MDQ1NA@@._V1_SX300.jpg,"14,270",NA
1988,tt0095889,Poltergeist III,ok,ok,PASS,9500000,14114000,14114000,1988PASS,18711647,27799598,27799598,NA,NA,0095889,"Carol Anne is staying with her aunt in a highrise building, and the supernatural forces that have haunted her previously follow her there.",PG,True,English,USA,"Gary Sherman, Brian Taggert",NA,4.4,Gary Sherman,10 Jun 1988,"Tom Skerritt, Nancy Allen, Heather O'Rourke, Zelda Rubinstein","Horror, Thriller",2 nominations.,98 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYxODA5ODk2Ml5BMl5BanBnXkFtZTcwNTY5NTk1NA@@._V1_SX300.jpg,"9,915",NA
1988,tt0095953,Rain Man,notalk,notalk,FAIL,25000000,172825435,412800000,1988FAIL,49241175,340405101,813070285,NA,NA,0095953,Selfish yuppie Charlie Babbitt's father left a fortune to his savant brother Raymond and a pittance to Charlie; they travel cross-country.,R,True,"English, Italian",USA,"Barry Morrow (story), Ronald Bass (screenplay), Barry Morrow (screenplay)",65,8,Barry Levinson,16 Dec 1988,"Dustin Hoffman, Tom Cruise, Valeria Golino, Gerald R. Molen",Drama,Won 4 Oscars. Another 21 wins & 19 nominations.,133 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ4NTA1NDU3NV5BMl5BanBnXkFtZTcwODUwMTU2NA@@._V1_SX300.jpg,"307,806",NA
1988,tt0096061,Scrooged,ok,ok,PASS,32000000,60328558,60328558,1988PASS,63028704,118825964,118825964,NA,NA,0096061,A cynically selfish TV executive gets haunted by three spirits bearing lessons on Christmas Eve.,PG-13,True,English,USA,"Mitch Glazer, Michael O'Donoghue, Charles Dickens (novel)",38,7,Richard Donner,23 Nov 1988,"Bill Murray, Karen Allen, John Forsythe, John Glover","Comedy, Drama, Fantasy",Nominated for 1 Oscar. Another 1 win & 3 nominations.,101 min,movie,http://ia.media-imdb.com/images/M/MV5BMjA5NzE4NTE4NF5BMl5BanBnXkFtZTcwNTI1NDIyMQ@@._V1_SX300.jpg,"46,417",NA
1988,tt0095489,The Land Before Time,ok,ok,PASS,12300000,48092846,81972846,1988PASS,24226658,94725930,161457571,NA,NA,0095489,"Five orphan dinosaurs travel the ruins of their world, while grieving the loss of their families and banding together to face the odds of survival.",G,True,English,"USA, Ireland","Stu Krieger (screenplay), Judy Freudberg (story), Tony Geiss (story)",NA,7.3,Don Bluth,18 Nov 1988,"Judith Barsi, Pat Hingle, Gabriel Damon, Helen Shaver","Animation, Adventure, Family",2 nominations.,69 min,movie,http://ia.media-imdb.com/images/M/MV5BOTkyNjQ0MDA1OV5BMl5BanBnXkFtZTcwMDkyMTYyMQ@@._V1_SX300.jpg,"46,543",NA
1988,tt0095497,The Last Temptation of Christ,men,men,FAIL,7000000,8373585,8373585,1988FAIL,13787529,16493007,16493007,NA,NA,0095497,"The life of Jesus Christ, his journey through life as he faces the struggles all humans do, and his final temptation on the cross.",R,True,English,"USA, Canada","Nikos Kazantzakis (novel), Paul Schrader (screenplay)",80,7.6,Martin Scorsese,22 Sep 1988,"Willem Dafoe, Harvey Keitel, Paul Greco, Steve Shill",Drama,Nominated for 1 Oscar. Another 3 wins & 5 nominations.,164 min,movie,http://ia.media-imdb.com/images/M/MV5BNzA1NDYzNjA4MF5BMl5BanBnXkFtZTYwOTYzMDg4._V1_SX300.jpg,"32,723",NA
1988,tt0096256,They Live,nowomen-disagree,nowomen,FAIL,4000000,13000000,13000000,1988FAIL,7878588,25605411,25605411,NA,NA,0096256,A drifter discovers a pair of sunglasses that allow him to wake up to the fact that aliens have taken over the Earth.,R,True,English,USA,"Ray Nelson (short story ""Eight O'Clock in the Morning""), John Carpenter (screenplay)",52,7.3,John Carpenter,04 Nov 1988,"Roddy Piper, Keith David, Meg Foster, George 'Buck' Flower","Action, Horror, Sci-Fi",3 nominations.,93 min,movie,http://ia.media-imdb.com/images/M/MV5BMjIzNjgzNzE5N15BMl5BanBnXkFtZTgwMTk4Mjc1MDE@._V1_SX300.jpg,"51,011",NA
1988,tt0096320,Twins,men,men,FAIL,15000000,111936388,216600000,1988FAIL,29544705,220475172,426625542,NA,NA,0096320,"A physically perfect but innocent man goes in search of his long-lost twin brother, who is a short small-time crook.",PG,True,English,USA,"William Davies, William Osborne, Timothy Harris, Herschel Weingrod",53,5.9,Ivan Reitman,09 Dec 1988,"Arnold Schwarzenegger, Danny DeVito, Kelly Preston, Chloe Webb","Comedy, Drama",Nominated for 1 Golden Globe. Another 4 wins.,107 min,movie,http://ia.media-imdb.com/images/M/MV5BMTgwNzYwNTQ0OF5BMl5BanBnXkFtZTcwMzk1ODcxMQ@@._V1_SX300.jpg,"66,325",NA
1988,tt0096438,Who Framed Roger Rabbit,notalk,notalk,FAIL,70000000,154112492,351500000,1988FAIL,137875291,303547209,692330924,NA,NA,0096438,A toon hating detective is a cartoon rabbit's only hope to prove his innocence when he is accused of murder.,PG,True,English,USA,"Gary K. Wolf (novel), Jeffrey Price (screenplay), Peter S. Seaman (screenplay)",83,7.7,Robert Zemeckis,22 Jun 1988,"Bob Hoskins, Christopher Lloyd, Joanna Cassidy, Charles Fleischer","Animation, Comedy, Crime",Won 3 Oscars. Another 18 wins & 21 nominations.,104 min,movie,http://ia.media-imdb.com/images/M/MV5BMTgxOTE1NjA0OV5BMl5BanBnXkFtZTcwODM3MTYxMQ@@._V1_SX300.jpg,"105,875",NA
1988,tt0096487,Young Guns,notalk,notalk,FAIL,13000000,44726644,44726644,1988FAIL,25605411,88095701,88095701,NA,NA,0096487,"A group of young gunmen, led by Billy the Kid, become deputies to avenge the murder of the rancher who became their benefactor. But when Billy takes their authority too far, they become the hunted.",R,True,English,USA,John Fusco,50,6.8,Christopher Cain,12 Aug 1988,"Emilio Estevez, Kiefer Sutherland, Lou Diamond Phillips, Charlie Sheen","Action, Crime, Drama",1 win & 2 nominations.,107 min,movie,http://ia.media-imdb.com/images/M/MV5BMjEzMzIyMjM3NV5BMl5BanBnXkFtZTcwMjgxNDcxMQ@@._V1_SX300.jpg,"34,765",NA
1987,tt0092644,Beverly Hills Cop II,notalk,notalk,FAIL,20000000,153665036,276665036,1987FAIL,41007948,315074388,567273267,NA,NA,0092644,"Axel Foley returns to Beverly Hills to help Taggart and Rosewood investigate Chief Bogamil's near-fatal shooting and the series of ""alphabet crimes"" associated with it.",R,True,English,USA,"Danilo Bach (characters), Daniel Petrie Jr. (characters), Eddie Murphy (story), Robert D. Wachs (story), Larry Ferguson (screenplay), Warren Skaaren (screenplay)",48,6.4,Tony Scott,20 May 1987,"Eddie Murphy, Judge Reinhold, Jürgen Prochnow, Ronny Cox","Action, Comedy, Crime",Nominated for 1 Oscar. Another 6 wins & 1 nomination.,100 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM3MjA5ODAzOF5BMl5BanBnXkFtZTcwMTEwOTM4OA@@._V1_SX300.jpg,"65,976",NA
1987,tt0092991,Evil Dead II,dubious-disagree,dubious,FAIL,3500000,5923044,5923044,1987FAIL,7176391,12144594,12144594,NA,NA,0092991,The lone survivor of an onslaught of flesh-possessing spirits holds up in a cabin with a group of strangers while the demons continue their attack.,X,True,English,USA,"Sam Raimi, Scott Spiegel",69,7.9,Sam Raimi,13 Mar 1987,"Bruce Campbell, Sarah Berry, Dan Hicks, Kassie Wesley DePaiva","Comedy, Horror",5 nominations.,84 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI0ODQzMzY5N15BMl5BanBnXkFtZTYwMDE0NTU5._V1_SX300.jpg,"85,942",NA
1987,tt0093010,Fatal Attraction,dubious,dubious,FAIL,14000000,156645693,320100000,1987FAIL,28705563,321185920,656332204,NA,NA,0093010,A married man's one night stand comes back to haunt him when that lover begins to stalk him and his family.,R,True,English,USA,"James Dearden (screenplay), James Dearden (short film)",67,6.9,Adrian Lyne,18 Sep 1987,"Michael Douglas, Glenn Close, Anne Archer, Ellen Hamilton Latzen","Drama, Thriller",Nominated for 6 Oscars. Another 7 wins & 14 nominations.,119 min,movie,http://ia.media-imdb.com/images/M/MV5BMTcyODA3NjcxMl5BMl5BanBnXkFtZTcwOTY1NTk3OA@@._V1_SX300.jpg,"42,196",NA
1987,tt0093105,"Good Morning, Vietnam",notalk,notalk,FAIL,13000000,123922370,123922370,1987FAIL,26655166,254090104,254090104,NA,NA,0093105,An unorthodox and irreverent DJ begins to shake up things when he is assigned to the US Armed Services Radio station in Vietnam.,R,True,English,USA,Mitch Markowitz,NA,7.2,Barry Levinson,15 Jan 1988,"Robin Williams, Forest Whitaker, Tung Thanh Tran, Chintara Sukapatana","Comedy, Drama, War",Nominated for 1 Oscar. Another 6 wins & 3 nominations.,121 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQwMDExNzk4MV5BMl5BanBnXkFtZTgwODc3NjIyMDE@._V1_SX300.jpg,"65,835",NA
1987,tt0093177,Hellraiser,ok,ok,PASS,1000000,14564000,14564000,1987PASS,2050397,29861988,29861988,NA,NA,0093177,"An unfaithful wife encounters the zombie of her dead lover, who's being chased by demons after he escaped from their sado-masochistic Hell.",R,True,English,UK,Clive Barker,NA,7.1,Clive Barker,18 Sep 1987,"Andrew Robinson, Clare Higgins, Ashley Laurence, Sean Chapman",Horror,2 wins & 5 nominations.,94 min,movie,http://ia.media-imdb.com/images/M/MV5BMTkyNzc4NjkwNV5BMl5BanBnXkFtZTgwNzI2Mjc1MDE@._V1_SX300.jpg,"59,005",NA
1987,tt0093409,Lethal Weapon,notalk-disagree,notalk,FAIL,15000000,65192350,120192350,1987FAIL,30755961,133670224,246442080,NA,NA,0093409,"A veteran cop, Murtaugh, is partnered with a young suicidal cop, Riggs. Both having one thing in common; hating working in pairs. Now they must learn to work with one another to stop a gang of drug smugglers.",R,True,English,USA,Shane Black,67,7.6,Richard Donner,06 Mar 1987,"Mel Gibson, Danny Glover, Gary Busey, Mitch Ryan","Action, Thriller",Nominated for 1 Oscar. Another 5 wins & 1 nomination.,110 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU1MDMzOTcxNV5BMl5BanBnXkFtZTcwNDY5NjQyMQ@@._V1_SX300.jpg,"153,833",NA
1987,tt0093773,Predator,nowomen,nowomen,FAIL,18000000,59735548,98267558,1987FAIL,36907153,122481612,201487544,NA,NA,0093773,"A team of commandos, on a mission in a Central American jungle, find themselves hunted by an extra-terrestrial warrior.",R,True,"English, Spanish",USA,"Jim Thomas, John Thomas",36,7.9,John McTiernan,12 Jun 1987,"Arnold Schwarzenegger, Carl Weathers, Elpidia Carrillo, Bill Duke","Action, Adventure, Sci-Fi",Nominated for 1 Oscar. Another 3 wins & 4 nominations.,107 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM1Njk0MjIwN15BMl5BanBnXkFtZTcwNzgwNzEyMQ@@._V1_SX300.jpg,"222,991",NA
1987,tt0093818,Radio Days,notalk,notalk,FAIL,16000000,14792779,14792779,1987FAIL,32806358,30331075,30331075,NA,NA,0093818,A nostalgic look at radio's golden age focusing on one ordinary family and the various performers in the medium.,PG,True,English,USA,Woody Allen,NA,7.6,Woody Allen,30 Jan 1987,"Mike Starr, Paul Herman, Don Pardo, Martin Rosenblatt",Comedy,Nominated for 2 Oscars. Another 2 wins & 7 nominations.,88 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYwNDg1NDYzOF5BMl5BanBnXkFtZTcwMDIwMzg4NA@@._V1_SX300.jpg,"18,826",NA
1987,tt0093870,RoboCop,notalk,notalk,FAIL,120000000,54764805,221577330,1987FAIL,246047687,112289613,454321579,NA,NA,0093870,"In a dystopic and crime-ridden Detroit, a terminally wounded cop returns to the force as a powerful cyborg haunted by submerged memories.",R,True,English,USA,"Edward Neumeier, Michael Miner",67,7.5,Paul Verhoeven,17 Jul 1987,"Peter Weller, Nancy Allen, Dan O'Herlihy, Ronny Cox","Action, Crime, Sci-Fi",Nominated for 2 Oscars. Another 11 wins & 10 nominations.,102 min,movie,http://ia.media-imdb.com/images/M/MV5BMTk1MDUzMTQ3OV5BMl5BanBnXkFtZTcwMDAwNTk0NA@@._V1_SX300.jpg,"132,804",NA
1987,tt0094012,Spaceballs,dubious-disagree,dubious,FAIL,22700000,38119483,38119483,1987FAIL,46544021,78160088,78160088,NA,NA,0094012,"Planet Spaceball's President Skroob sends Lord Dark Helmet to steal Planet Druidia's abundant supply of air to replenish their own, and only Lone Starr can stop them.",PG,True,English,USA,"Mel Brooks, Thomas Meehan, Ronny Graham",46,7.1,Mel Brooks,24 Jun 1987,"Mel Brooks, John Candy, Rick Moranis, Bill Pullman","Adventure, Comedy, Sci-Fi",N/A,96 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM3Mzg0Mzc2NF5BMl5BanBnXkFtZTcwNDEwNTk0NA@@._V1_SX300.jpg,"105,340",NA
1987,tt0094074,Superman IV: The Quest for Peace,ok,ok,PASS,17000000,11227824,11227824,1987PASS,34856756,23021501,23021501,NA,NA,0094074,"The Man of Steel crusades for nuclear disarmament and meets Lex Luthor's latest creation, Nuclear Man.",PG,True,"English, Russian, French, Italian","UK, USA","Christopher Reeve (story), Lawrence Konner (story), Mark Rosenthal (story), Lawrence Konner (screenplay), Mark Rosenthal (screenplay), Joe Shuster (characters), Jerry Siegel (characters)",22,3.6,Sidney J. Furie,24 Jul 1987,"Christopher Reeve, Gene Hackman, Jackie Cooper, Marc McClure","Action, Adventure, Family",1 win & 4 nominations.,93 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQyMjI0ODcyNV5BMl5BanBnXkFtZTcwNDQ1OTMyMQ@@._V1_SX300.jpg,"27,318",NA
1987,tt0093389,The Last Emperor,dubious,dubious,FAIL,25000000,43984000,43984000,1987FAIL,51259935,90184679,90184679,NA,NA,0093389,The story of the final Emperor of China.,PG-13,True,"English, Mandarin, Japanese, Russian","China, Italy, UK, France","Mark Peploe (screenplay), Bernardo Bertolucci (screenplay), Enzo Ungari (initial screenplay collaboration)",76,7.8,Bernardo Bertolucci,15 Apr 1988,"John Lone, Joan Chen, Peter O'Toole, Ruocheng Ying","Biography, Drama, History",Won 9 Oscars. Another 44 wins & 13 nominations.,163 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQyNDE4MDk4MV5BMl5BanBnXkFtZTcwMjIyMjU1MQ@@._V1_SX300.jpg,"53,818",NA
1987,tt0093437,The Lost Boys,notalk,notalk,FAIL,8500000,32222567,32222567,1987FAIL,17428378,66069067,66069067,NA,NA,0093437,"After moving to a new town, two brothers are convinced that the area is frequented by vampires.",R,True,English,USA,"Janice Fischer (story), James Jeremias (story), Janice Fischer (screenplay), James Jeremias (screenplay), Jeffrey Boam (screenplay)",63,7.2,Joel Schumacher,31 Jul 1987,"Jason Patric, Corey Haim, Dianne Wiest, Barnard Hughes","Comedy, Horror",3 wins & 5 nominations.,97 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE2NTAxNDM5OV5BMl5BanBnXkFtZTgwMjg0NzQxMTE@._V1_SX300.jpg,"72,942",NA
1987,tt0093779,The Princess Bride,men-disagree,men,FAIL,15000000,30857000,30857000,1987FAIL,30755961,63269112,63269112,NA,NA,0093779,"A classic fairy tale, with swordplay, giants, an evil prince, a beautiful princess, and yes, some kissing (as read by a kindly grandfather).",PG,True,English,USA,"William Goldman (book), William Goldman (screenplay)",77,8.2,Rob Reiner,09 Oct 1987,"Cary Elwes, Mandy Patinkin, Chris Sarandon, Christopher Guest","Adventure, Comedy, Family",Nominated for 1 Oscar. Another 5 wins & 8 nominations.,98 min,movie,http://ia.media-imdb.com/images/M/MV5BMTkzMDgyNjQwM15BMl5BanBnXkFtZTgwNTg2Mjc1MDE@._V1_SX300.jpg,"223,131",NA
1986,tt0090605,Aliens,ok-disagree,ok,PASS,17000000,85160248,183316455,1986PASS,36104000,180860331,389321020,NA,NA,0090605,"The planet from Alien (1979) has been colonized, but contact is lost. This time, the rescue team has impressive firepower, but will it be enough?",R,True,English,"USA, UK","James Cameron (story), David Giler (story), Walter Hill (story), Dan O'Bannon (characters), Ronald Shusett (characters), James Cameron (screenplay)",87,8.5,James Cameron,18 Jul 1986,"Sigourney Weaver, Carrie Henn, Michael Biehn, Paul Reiser","Action, Adventure, Sci-Fi",Won 2 Oscars. Another 16 wins & 21 nominations.,137 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYzNzU5MzQ4OV5BMl5BanBnXkFtZTcwMDcxNDg3OA@@._V1_SX300.jpg,"353,331",NA
1986,tt0090555,Crocodile Dundee,dubious,dubious,FAIL,5000000,174803506,328000000,1986FAIL,10618824,371241520,696594829,NA,NA,0090555,An American reporter goes to the Australian outback to meet an eccentric crocodile poacher and invites him to New York City.,PG-13,True,English,Australia,"John Cornell (screenplay), Paul Hogan (screenplay), Paul Hogan (story), Ken Shadie (screenplay)",NA,6.5,Peter Faiman,26 Sep 1986,"Paul Hogan, Linda Kozlowski, John Meillon, David Gulpilil","Adventure, Comedy",Nominated for 1 Oscar. Another 3 wins & 7 nominations.,97 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg0MTU1MTg4NF5BMl5BanBnXkFtZTgwMDgzNzYxMTE@._V1_SX300.jpg,"61,861",NA
1986,tt0091203,Highlander,ok-disagree,ok,PASS,16000000,5900000,12900000,1986PASS,33980236,12530212,27396565,NA,NA,0091203,"An immortal Scottish swordsman must confront the last of his immortal opponent, a murderously brutal barbarian who lusts for the fabled ""Prize"".",R,True,English,UK,"Gregory Widen (story), Gregory Widen (screenplay), Peter Bellwood (screenplay), Larry Ferguson (screenplay)",NA,7.2,Russell Mulcahy,07 Mar 1986,"Christopher Lambert, Roxanne Hart, Clancy Brown, Sean Connery","Action, Adventure, Fantasy",N/A,116 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM4MzU4MDk2MF5BMl5BanBnXkFtZTcwMDQzNzQzMQ@@._V1_SX300.jpg,"80,331",NA
1986,tt0091225,Howard The Duck,dubious,dubious,FAIL,30000000,16295774,16295774,1986FAIL,63712942,34608390,34608390,NA,NA,0091225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,tt0091419,Little Shop of Horrors,notalk-disagree,notalk,FAIL,30000000,38747385,38747385,1986FAIL,63712942,82290329,82290329,NA,NA,0091419,A nerdish florist finds his chance for success and romance with the help of a giant man-eating plant who demands to be fed.,PG-13,True,English,USA,"Howard Ashman (screenplay), Howard Ashman (musical play ""Little Shop of Horrors""), Roger Corman (based on the film by), Charles B. Griffith",81,6.9,Frank Oz,19 Dec 1986,"Levi Stubbs, Rick Moranis, Ellen Greene, Vincent Gardenia","Comedy, Horror, Musical",Nominated for 2 Oscars. Another 2 wins & 11 nominations.,94 min,movie,http://ia.media-imdb.com/images/M/MV5BMTIxNTY5NzkwM15BMl5BanBnXkFtZTcwNzQ3NzYxMQ@@._V1_SX300.jpg,"38,745",NA
1986,tt0091738,Peggy Sue Got Married,ok,ok,PASS,18000000,41382841,41382841,1986PASS,38227765,87887418,87887418,NA,NA,0091738,"Peggy Sue faints at a high school reunion. When she wakes up, she finds herself in her own past, just before she finished school.",PG-13,True,English,USA,"Jerry Leichtling, Arlene Sarner",NA,6.3,Francis Ford Coppola,10 Oct 1986,"Kathleen Turner, Nicolas Cage, Barry Miller, Catherine Hicks","Comedy, Drama, Fantasy",Nominated for 3 Oscars. Another 5 wins & 7 nominations.,103 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYxNzI3NjUyM15BMl5BanBnXkFtZTcwOTU2MjUyMQ@@._V1_SX300.jpg,"23,016",NA
1986,tt0091763,Platoon,nowomen,nowomen,FAIL,6000000,137963328,137963328,1986FAIL,12742588,293001649,293001649,NA,NA,0091763,A young recruit in Vietnam faces a moral crisis when confronted with the horrors of war and the duality of man.,R,True,"English, Vietnamese","UK, USA",Oliver Stone,NA,8.2,Oliver Stone,06 Feb 1987,"Keith David, Forest Whitaker, Francesco Quinn, Kevin Dillon","Action, Drama, War",Won 4 Oscars. Another 22 wins & 10 nominations.,120 min,movie,http://ia.media-imdb.com/images/M/MV5BNTU3NzY4ODY5MF5BMl5BanBnXkFtZTcwOTkzNzE1NA@@._V1_SX300.jpg,"217,637",NA
1986,tt0092005,Stand By Me,nowomen,nowomen,FAIL,8000000,52287414,52287414,1986FAIL,16990118,111046165,111046165,NA,NA,0092005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
