year,imdb,title,test,clean_test,binary,budget,domgross,intgross,code,budget_2013,domgross_2013,intgross_2013,period_code,decade_code,imdb_id,plot,rated,response,language,country,writer,metascore,imdb_rating,director,released,actors,genre,awards,runtime,type,poster,imdb_votes,error
2000,tt0190332,"Wo hu cang long (Crouching Tiger, Hidden Dragon)",ok,ok,PASS,15000000,128067808,213200000,2000PASS,20293626,173264011,288440067,3,2,0190332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,tt0120903,X-Men,notalk-disagree,notalk,FAIL,75000000,157299717,296339717,2000FAIL,101468129,212812106,400920487,3,2,0120903,Two mutants come to a private academy for their kind whose resident superhero team must oppose a terrorist organization with similar powers.,PG-13,True,English,USA,"Tom DeSanto (story), Bryan Singer (story), David Hayter (screenplay)",64,7.4,Bryan Singer,14 Jul 2000,"Hugh Jackman, Patrick Stewart, Ian McKellen, Famke Janssen","Action, Adventure, Sci-Fi",11 wins & 23 nominations.,104 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYxMTEzNTgzM15BMl5BanBnXkFtZTcwMjg1MzAwMQ@@._V1_SX300.jpg,"304,228",NA
1999,tt0147800,10 Things I Hate About You,ok,ok,PASS,13000000,38177966,60414025,1999PASS,18180006,53390436,84486720,4,3,0147800,"A new kid must find a guy to date the meanest girl in school, the older sister of the girl he has a crush on, who cannot date until her older sister does.",PG-13,True,"English, French",USA,"Karen McCullah, Kirsten Smith",70,7.2,Gil Junger,31 Mar 1999,"Heath Ledger, Julia Stiles, Joseph Gordon-Levitt, Larisa Oleynik","Comedy, Drama, Romance",2 wins & 12 nominations.,97 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI4MzU5OTc2MF5BMl5BanBnXkFtZTYwNzQxMjc5._V1_SX300.jpg,"162,494",NA
1999,tt0134273,8MM,notalk,notalk,FAIL,40000000,36443442,96398826,1999FAIL,55938481,50964770,134810098,4,3,0134273,"A private investigator is hired to discover if a ""snuff film"" is authentic or not.",R,True,English,"USA, Germany",Andrew Kevin Walker,19,6.4,Joel Schumacher,26 Feb 1999,"Nicolas Cage, Joaquin Phoenix, James Gandolfini, Peter Stormare","Crime, Mystery, Thriller",2 wins & 1 nomination.,123 min,movie,http://ia.media-imdb.com/images/M/MV5BMTIyMjE0MzEzOF5BMl5BanBnXkFtZTYwMTQ4MDg4._V1_SX300.jpg,"89,670",NA
1999,tt0169547,American Beauty,ok,ok,PASS,15000000,130058047,356258047,1999PASS,20976930,181881240,498213351,4,3,0169547,"Lester Burnham, a depressed suburban father in a mid-life crisis, decides to turn his hectic life around after developing an infatuation for his daughter's attractive friend.",R,True,English,USA,Alan Ball,86,8.5,Sam Mendes,01 Oct 1999,"Kevin Spacey, Annette Bening, Thora Birch, Wes Bentley",Drama,Won 5 Oscars. Another 91 wins & 74 nominations.,122 min,movie,http://ia.media-imdb.com/images/M/MV5BMjM4NTI5NzYyNV5BMl5BanBnXkFtZTgwNTkxNTYxMTE@._V1_SX300.jpg,"601,915",NA
1999,tt0163651,American Pie,men,men,FAIL,12000000,101800948,234723148,1999FAIL,16781544,142364760,328251410,4,3,0163651,Four teenage boys enter a pact to lose their virginity by prom night.,R,True,English,USA,Adam Herz,58,7,"Paul Weitz, Chris Weitz",09 Jul 1999,"Jason Biggs, Chris Klein, Thomas Ian Nicholas, Alyson Hannigan","Comedy, Romance",9 wins & 14 nominations.,95 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg3ODY5ODI1NF5BMl5BanBnXkFtZTgwMTkxNTYxMTE@._V1_SX300.jpg,"253,141",NA
1999,tt0122933,Analyze This,notalk,notalk,FAIL,30000000,106885658,176885658,1999FAIL,41953861,149475534,247367876,4,3,0122933,A comedy about a psychiatrist whose number one-patient is an insecure mob boss.,R,True,English,"USA, Australia","Kenneth Lonergan (story), Peter Tolan (story), Peter Tolan (screenplay), Harold Ramis (screenplay), Kenneth Lonergan (screenplay)",61,6.7,Harold Ramis,05 Mar 1999,"Robert De Niro, Billy Crystal, Lisa Kudrow, Chazz Palminteri","Comedy, Crime",Nominated for 2 Golden Globes. Another 4 wins & 5 nominations.,103 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQxNjM3ODQ0OF5BMl5BanBnXkFtZTgwNjk1Mzk5MDE@._V1_SX300.jpg,"104,010",NA
1999,tt0166485,Anna and the King,men,men,FAIL,75000000,39251128,39251128,1999FAIL,104884652,54891212,54891212,4,3,0166485,The story of the romance between the King of Siam and the widowed British schoolteacher Anna Leonowens during the 1860's.,PG-13,True,"English, Thai, French",USA,"Anna Leonowens (diaries), Steve Meerson (screenplay), Peter Krikes (screenplay)",56,6.7,Andy Tennant,17 Dec 1999,"Jodie Foster, Yun-Fat Chow, Bai Ling, Tom Felton","Comedy, Drama, History",Nominated for 2 Oscars. Another 10 nominations.,148 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ0Njk4Njc1NF5BMl5BanBnXkFtZTYwNjIyNDc4._V1_SX300.jpg,"26,887",NA
1999,tt0149691,Anywhere But Here,dubious,dubious,FAIL,23000000,18653615,18653615,1999FAIL,32164627,26086372,26086372,4,3,0149691,A mother and daughter search for success in Beverly Hills.,PG-13,True,English,USA,"Mona Simpson (book), Alvin Sargent (screenplay)",59,6.1,Wayne Wang,12 Nov 1999,"Susan Sarandon, Natalie Portman, Hart Bochner, Eileen Ryan","Comedy, Drama",Nominated for 1 Golden Globe. Another 1 win & 2 nominations.,114 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE3NDY0OTIwNl5BMl5BanBnXkFtZTcwMTY4MTU1MQ@@._V1_SX300.jpg,"12,896",NA
1999,tt0145660,Austin Powers: The Spy Who Shagged Me,notalk-disagree,notalk,FAIL,35000000,206040085,310332636,1999FAIL,48946171,288139235,433988407,4,3,0145660,"Dr. Evil is back...and has invented a new time machine that allows him to go back to the 60's and steal Austin Powers's mojo, inadvertently leaving him ""shagless"".",PG-13,True,"English, German",USA,"Mike Myers, Michael McCullers, Mike Myers (characters)",59,6.6,Jay Roach,11 Jun 1999,"Mike Myers, Heather Graham, Michael York, Robert Wagner","Action, Adventure, Comedy",Nominated for 1 Oscar. Another 16 wins & 27 nominations.,95 min,movie,http://ia.media-imdb.com/images/M/MV5BMjEwMDk0MzgxNV5BMl5BanBnXkFtZTYwNjMzMDc3._V1_SX300.jpg,"147,827",NA
1999,tt0120601,Being John Malkovich,ok,ok,PASS,13000000,22858926,32382381,1999PASS,18180006,31967340,45285530,4,3,0120601,"A puppeteer discovers a portal that leads literally into the head of the movie star, John Malkovich.",R,True,English,USA,Charlie Kaufman,90,7.8,Spike Jonze,19 Nov 1999,"John Cusack, Cameron Diaz, Ned Bellamy, Eric Weinstein","Comedy, Drama, Fantasy",Nominated for 3 Oscars. Another 50 wins & 48 nominations.,112 min,movie,http://ia.media-imdb.com/images/M/MV5BMTUyMjI4OTE3MV5BMl5BanBnXkFtZTcwNzMxMTUxMQ@@._V1_SX300.jpg,"207,820",NA
1999,tt0165643,Black and White,ok,ok,PASS,10000000,5241315,5241315,1999PASS,13984620,7329780,7329780,4,3,0165643,A group of white high school teens become involved with Harlem's black hip-hop crowd.,R,True,English,USA,James Toback,47,5,James Toback,05 Apr 2000,"Scott Caan, Robert Downey Jr., Stacy Edwards, Allan Houston","Crime, Drama, Music",N/A,98 min,movie,http://ia.media-imdb.com/images/M/MV5BMzU0NTAzMDQzMl5BMl5BanBnXkFtZTcwNTUxNjgxMQ@@._V1_SX300.jpg,"4,598",NA
1999,tt0181316,Blue Streak,notalk,notalk,FAIL,36000000,68208190,117448157,1999FAIL,50344633,95386564,164246788,4,3,0181316,A thief turned ex-con poses as a cop to retrieve a diamond he stole years ago.,PG-13,True,English,"USA, Germany","Michael Berry, John Blumenthal, Stephen Carpenter",46,6.2,Les Mayfield,17 Sep 1999,"Martin Lawrence, Luke Wilson, Peter Greene, Dave Chappelle","Action, Comedy, Crime",N/A,93 min,movie,http://ia.media-imdb.com/images/M/MV5BMjA1NDQ2MDU0MV5BMl5BanBnXkFtZTcwNjU2MDQyMQ@@._V1_SX300.jpg,"50,569",NA
1999,tt0171804,Boys Don&#39;t Cry,ok-disagree,ok,PASS,2000000,11540607,20741000,1999PASS,2796924,16139101,29005501,4,3,0171804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,tt0179116,But I&#39;m a Cheerleader,ok,ok,PASS,1200000,2205627,2629191,1999PASS,1678154,3084486,3676824,4,3,0179116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,tt0144814,Carrie 2: The Rage,ok,ok,PASS,21000000,17760244,17760244,1999PASS,29367703,24837027,24837027,4,3,0144814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,tt0139134,Cruel Intentions,ok,ok,PASS,11000000,38230075,75803716,1999PASS,15383082,53463308,106008618,4,3,0139134,"Kathryn makes a bet that her step-brother, Sebastian, won't be able to bed Annette (a virgin, who wants to wait until love). If he loses, Kathryn gets his Jaguar, if he wins, he gets Kathryn.",R,True,"English, Vietnamese, French",USA,"Choderlos de Laclos (novel), Roger Kumble (screenplay)",56,6.9,Roger Kumble,05 Mar 1999,"Sarah Michelle Gellar, Ryan Phillippe, Reese Witherspoon, Selma Blair","Drama, Romance",7 wins & 13 nominations.,97 min,movie,http://ia.media-imdb.com/images/M/MV5BMjMxNjM5OTQ2M15BMl5BanBnXkFtZTgwNjUxNzYxMTE@._V1_SX300.jpg,"124,597",NA
1999,tt0144168,Dick,ok,ok,PASS,13000000,6276869,6276869,1999PASS,18180006,8777963,8777963,4,3,0144168,Story of two girls who wander away from a White House tour and meet President Nixon.,PG-13,True,English,"France, Canada, USA","Andrew Fleming, Sheryl Longin",65,6.2,Andrew Fleming,04 Aug 1999,"Kirsten Dunst, Michelle Williams, Dan Hedaya, Will Ferrell",Comedy,4 nominations.,94 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU4NzI5MDc4MF5BMl5BanBnXkFtZTgwMjgxNjU1MDE@._V1_SX300.jpg,"14,419",NA
1999,tt0120655,Dogma,dubious-disagree,dubious,FAIL,10000000,30651422,43948865,1999FAIL,13984620,42864850,61460819,4,3,0120655,An abortion clinic worker with a special heritage is called upon to save the existence of humanity from being negated by two renegade angels trying to exploit a loophole and re-enter Heaven.,R,True,English,USA,Kevin Smith,62,7.4,Kevin Smith,12 Nov 1999,"Bud Cort, Barret Hackney, Jared Pfennigwerth, Kitao Sakurai","Adventure, Comedy, Fantasy",6 nominations.,130 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYwMzkzNDQ1MV5BMl5BanBnXkFtZTcwMjAxNTEzMQ@@._V1_SX300.jpg,"153,741",NA
1999,tt0157503,Drop Dead Gorgeous,ok,ok,PASS,10000000,10571408,10571408,1999PASS,13984620,14783713,14783713,4,3,0157503,A small town beauty pageant turns deadly as it becomes clear that someone will go to any lengths to win.,PG-13,True,English,"USA, Germany",Lona Williams,28,6.5,Michael Patrick Jann,23 Jul 1999,"Kirsten Dunst, Ellen Barkin, Allison Janney, Denise Richards",Comedy,1 win & 1 nomination.,97 min,movie,http://ia.media-imdb.com/images/M/MV5BMTgzNzk3OTg2M15BMl5BanBnXkFtZTYwMTIyODc5._V1_SX300.jpg,"24,021",NA
1999,tt0126886,Election,ok,ok,PASS,8500000,14943582,17202854,1999PASS,11886927,20898032,24057538,4,3,0126886,A high school teacher's personal life becomes complicated as he works with students during the school elections.,R,True,"English, Spanish",USA,"Tom Perrotta (novel), Alexander Payne (screenplay), Jim Taylor (screenplay)",83,7.3,Alexander Payne,07 May 1999,"Matthew Broderick, Reese Witherspoon, Chris Klein, Jessica Campbell","Comedy, Drama",Nominated for 1 Oscar. Another 22 wins & 18 nominations.,103 min,movie,http://ia.media-imdb.com/images/M/MV5BMzQxMDcyNzM4M15BMl5BanBnXkFtZTcwNzc1NjIyMQ@@._V1_SX300.jpg,"62,430",NA
1999,tt0120663,Eyes Wide Shut,ok,ok,PASS,65000000,55691208,86257553,1999PASS,90900032,77882040,120627912,4,3,0120663,"A New York City doctor, who is married to an art curator, pushes himself on a harrowing and dangerous night-long odyssey of sexual and moral discovery after his wife admits that she once almost cheated on him.",R,True,English,"UK, USA","Stanley Kubrick (screenplay), Frederic Raphael (screenplay), Arthur Schnitzler (novel)",68,7.3,Stanley Kubrick,16 Jul 1999,"Tom Cruise, Nicole Kidman, Madison Eginton, Jackie Sawiris","Drama, Mystery, Thriller",Nominated for 1 Golden Globe. Another 5 wins & 15 nominations.,159 min,movie,http://ia.media-imdb.com/images/M/MV5BMjA5NTUwNjI1N15BMl5BanBnXkFtZTYwOTE1ODc5._V1_SX300.jpg,"179,578",NA
1999,tt0137523,Fight Club,notalk-disagree,notalk,FAIL,65000000,37030102,100853753,1999FAIL,90900032,51785192,141040144,4,3,0137523,"An insomniac office worker looking for a way to change his life crosses paths with a devil-may-care soap maker and they form an underground fight club that evolves into something much, much more...",R,True,English,"USA, Germany","Chuck Palahniuk (novel), Jim Uhls (screenplay)",66,8.9,David Fincher,15 Oct 1999,"Edward Norton, Brad Pitt, Helena Bonham Carter, Meat Loaf",Drama,Nominated for 1 Oscar. Another 5 wins & 13 nominations.,139 min,movie,http://ia.media-imdb.com/images/M/MV5BMjIwNTYzMzE1M15BMl5BanBnXkFtZTcwOTE5Mzg3OA@@._V1_SX300.jpg,"902,754",NA
1999,tt0155711,Flawless,notalk,notalk,FAIL,27000000,4485485,4485485,1999FAIL,37758475,6272780,6272780,4,3,0155711,An ultraconservative police officer (DeNiro) suffers a debilitating stroke and is assigned to a rehabilitative program that includes singing lessons - with the drag queen next door.,R,True,English,USA,Joel Schumacher,50,6.4,Joel Schumacher,24 Nov 1999,"Robert De Niro, Philip Seymour Hoffman, Barry Miller, Chris Bauer","Comedy, Crime, Drama",3 wins & 3 nominations.,112 min,movie,http://ia.media-imdb.com/images/M/MV5BMjEwODc5MDYyMl5BMl5BanBnXkFtZTcwMjcwOTgxMQ@@._V1_SX300.jpg,"12,283",NA
1999,tt0126916,For Love of the Game,men,men,FAIL,50000000,35188640,46112640,1999FAIL,69923101,49209977,64486776,4,3,0126916,A washed up pitcher flashes through his career.,PG-13,True,English,USA,"Michael Shaara (novel), Dana Stevens (screenplay)",43,6.5,Sam Raimi,17 Sep 1999,"Kevin Costner, Kelly Preston, John C. Reilly, Jena Malone","Drama, Romance, Sport",6 nominations.,137 min,movie,http://ia.media-imdb.com/images/M/MV5BMTcyMDk1ODM5N15BMl5BanBnXkFtZTYwNjYzNzQ5._V1_SX300.jpg,"22,019",NA
1999,tt0177789,Galaxy Quest,notalk-disagree,notalk,FAIL,45000000,71423726,90523726,1999FAIL,62930791,99883369,126593993,4,3,0177789,The alumni cast of a cult space TV show have to play their roles as the real thing when an alien race needs their help.,PG,True,English,USA,"David Howard (story), David Howard (screenplay), Robert Gordon (screenplay)",70,7.3,Dean Parisot,25 Dec 1999,"Tim Allen, Sigourney Weaver, Alan Rickman, Tony Shalhoub","Adventure, Comedy, Sci-Fi",7 wins & 14 nominations.,102 min,movie,http://ia.media-imdb.com/images/M/MV5BMjA0NjM1ODkyMl5BMl5BanBnXkFtZTcwODY0NDMzMg@@._V1_SX300.jpg,"101,046",NA
1999,tt0172493,"Girl, Interrupted",ok,ok,PASS,24000000,28871190,28871190,1999PASS,33563089,40375263,40375263,4,3,0172493,Based on writer Susanna Kaysen's account of her 18-month stay at a mental hospital in the 1960s.,R,True,English,"USA, Germany","Susanna Kaysen (book), James Mangold (screenplay), Lisa Loomer (screenplay), Anna Hamilton Phelan (screenplay)",51,7.3,James Mangold,14 Jan 2000,"Winona Ryder, Angelina Jolie, Clea DuVall, Brittany Murphy","Biography, Drama",Won 1 Oscar. Another 6 wins & 8 nominations.,127 min,movie,http://ia.media-imdb.com/images/M/MV5BMTk2MjIwNzkwMl5BMl5BanBnXkFtZTYwOTYwMzg2._V1_SX300.jpg,"96,814",NA
1999,tt0139239,Go!,ok,ok,PASS,6500000,16875273,28383441,1999PASS,9090003,23599429,39693164,4,3,0139239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,tt0155776,Jawbreaker,ok,ok,PASS,3000000,3076820,3076820,1999PASS,4195386,4302816,4302816,4,3,0155776,Three of the most popular girls at Reagan High accidentally kill the prom queen with a jaw-breaker when a kidnapping goes horribly wrong.,R,True,English,USA,Darren Stein,22,5.3,Darren Stein,19 Feb 1999,"Rose McGowan, Rebecca Gayheart, Julie Benz, Judy Greer","Comedy, Crime, Thriller",1 nomination.,87 min,movie,http://ia.media-imdb.com/images/M/MV5BMjA1MzQ4Mzk3MF5BMl5BanBnXkFtZTcwNTM1OTYxMQ@@._V1_SX300.jpg,"14,612",NA
1999,tt0175880,Magnolia,notalk-disagree,notalk,FAIL,37000000,22450975,48446802,1999FAIL,51743095,31396836,67751013,4,3,0175880,"An epic mosaic of interrelated characters in search of love, forgiveness, and meaning in the San Fernando Valley.",R,True,"English, German, French",USA,Paul Thomas Anderson,77,8,Paul Thomas Anderson,07 Jan 2000,"Julianne Moore, William H. Macy, John C. Reilly, Tom Cruise",Drama,Nominated for 3 Oscars. Another 22 wins & 35 nominations.,188 min,movie,http://ia.media-imdb.com/images/M/MV5BNzMzMDgyNTIzOF5BMl5BanBnXkFtZTcwOTk0MDg2OQ@@._V1_SX300.jpg,"205,022",NA
1999,tt0158811,Muppets From Space,ok,ok,PASS,24000000,16304786,16304786,1999PASS,33563089,22801624,22801624,4,3,0158811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,tt0132347,Mystery Men,nowomen-disagree,nowomen,FAIL,68000000,29762011,33462011,1999FAIL,95095418,41621042,46795352,4,3,0132347,A group of inept amateur superheroes must try to save the day when a supervillian threatens to destroy a major superhero and the city.,PG-13,True,English,USA,"Neil Cuthbert, Bob Burden (creator)",65,6,Kinka Usher,06 Aug 1999,"Ben Stiller, Hank Azaria, William H. Macy, Janeane Garofalo","Action, Comedy, Fantasy",3 nominations.,121 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM2NjM0NTIzN15BMl5BanBnXkFtZTcwNTg4MjEyMQ@@._V1_SX300.jpg,"46,992",NA
1999,tt0125439,Notting Hill,ok,ok,PASS,42000000,116089678,363728226,1999PASS,58735405,162347007,508660113,4,3,0125439,The life of a simple bookshop owner changes when he meets the most famous film star in the world.,PG-13,True,"English, Spanish","UK, USA",Richard Curtis,66,7,Roger Michell,28 May 1999,"Julia Roberts, Hugh Grant, Richard McCabe, Rhys Ifans","Comedy, Drama, Romance",Nominated for 3 Golden Globes. Another 12 wins & 14 nominations.,124 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ4MDg5MTE1N15BMl5BanBnXkFtZTgwNDA4NjQxMTE@._V1_SX300.jpg,"152,034",NA
1999,tt0151804,Office Space,notalk,notalk,FAIL,10000000,10827813,12827813,1999FAIL,13984620,15142285,17939209,4,3,0151804,Comedic tale of company workers who hate their jobs and decide to rebel against their greedy boss.,R,True,English,USA,"Mike Judge (Milton animated shorts), Mike Judge (screenplay)",68,7.9,Mike Judge,19 Feb 1999,"Ron Livingston, Jennifer Aniston, David Herman, Ajay Naidu",Comedy,2 nominations.,89 min,movie,http://ia.media-imdb.com/images/M/MV5BOTA5MzQ3MzI1NV5BMl5BanBnXkFtZTgwNTcxNTYxMTE@._V1_SX300.jpg,"162,583",NA
1999,tt0120784,Payback,notalk,notalk,FAIL,50000000,81526121,161626121,1999FAIL,69923101,114011185,226027993,4,3,0120784,Porter is shot by his wife and best friend and is left to die. When he survives he plots revenge.,R,True,English,USA,"Donald E. Westlake (novel), Brian Helgeland (screenplay), Terry Hayes (screenplay)",46,7.1,Brian Helgeland,05 Feb 1999,"Mel Gibson, Gregg Henry, Maria Bello, David Paymer","Action, Crime, Drama",2 wins & 2 nominations.,100 min,movie,http://ia.media-imdb.com/images/M/MV5BMjEzNTcxNzU0Ml5BMl5BanBnXkFtZTgwNjIwODQxMTE@._V1_SX300.jpg,"93,364",NA
1999,tt0190641,Pocket Monsters: Mewtwo Strikes Back!,notalk-disagree,notalk,FAIL,30000000,85744662,163644662,1999FAIL,41953861,119910654,228850846,4,3,0190641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
