year,imdb,title,test,clean_test,binary,budget,domgross,intgross,code,budget_2013,domgross_2013,intgross_2013,period_code,decade_code,imdb_id,plot,rated,response,language,country,writer,metascore,imdb_rating,director,released,actors,genre,awards,runtime,type,poster,imdb_votes,error
2011,tt1549572,Another Earth,ok,ok,PASS,175000,1321194,1781194,2011PASS,181246,1368348,1844766,1,1,1549572,"On the night of the discovery of a duplicate Earth in the Solar system, an ambitious young student and an accomplished composer cross paths in a tragic accident.",PG-13,True,English,USA,"Mike Cahill, Brit Marling",66,7,Mike Cahill,12 Oct 2011,"William Mapother, Brit Marling, Matthew-Lee Erlbach, DJ Flava","Drama, Sci-Fi",7 wins & 10 nominations.,92 min,movie,http://ia.media-imdb.com/images/M/MV5BMTAzNTIzMjkxNjJeQTJeQWpwZ15BbWU3MDEwNDQ2OTU@._V1_SX300.jpg,"46,993",NA
2011,tt1772240,Apollo 18,nowomen,nowomen,FAIL,5000000,17686929,26517819,2011FAIL,5178454,18318189,27464261,1,1,1772240,"Decades-old found footage from NASA's abandoned Apollo 18 mission, where two American astronauts were sent on a secret expedition, reveals the reason the U.S. has never returned to the moon.",PG-13,True,English,"USA, Canada",Brian Miller,24,5.2,Gonzalo López-Gallego,02 Sep 2011,"Warren Christie, Lloyd Owen, Ryan Robbins, Michael Kopsa","Horror, Sci-Fi, Thriller",1 win & 1 nomination.,86 min,movie,http://ia.media-imdb.com/images/M/MV5BMTk5MTk3OTk3OV5BMl5BanBnXkFtZTcwMzg4MzgxNg@@._V1_SX300.jpg,"39,560",NA
2011,tt1430607,Arthur Christmas,notalk,notalk,FAIL,85000000,46462469,147624649,2011FAIL,88033717,48120751,152893489,1,1,1430607,"On Christmas night at the North Pole, Santa's youngest son looks to use his father's high-tech operation for an urgent mission.",PG,True,English,"UK, USA","Peter Baynham (screenplay), Sarah Smith (screenplay)",69,7.1,"Sarah Smith, Barry Cook",23 Nov 2011,"James McAvoy, Hugh Laurie, Bill Nighy, Jim Broadbent","Animation, Comedy, Drama",Nominated for 1 Golden Globe. Another 3 wins & 14 nominations.,97 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYyMjMyMzEzMl5BMl5BanBnXkFtZTcwMDg4NTM5Ng@@._V1_SX300.jpg,"25,736",NA
2011,tt1478964,Attack the Block,ok-disagree,ok,PASS,13000000,1024175,5406422,2011PASS,13463980,1060729,5599381,1,1,1478964,A teen gang in South London defend their block from an alien invasion.,R,True,English,"UK, France",Joe Cornish,75,6.6,Joe Cornish,13 May 2011,"Jodie Whittaker, John Boyega, Alex Esmail, Leeon Jones","Action, Comedy, Sci-Fi",Nominated for 1 BAFTA Film Award. Another 17 wins & 21 nominations.,88 min,movie,http://ia.media-imdb.com/images/M/MV5BMjAzNjc1MjgzOF5BMl5BanBnXkFtZTcwMzE3Njk5NQ@@._V1_SX300.jpg,"65,878",NA
2011,tt1284575,Bad Teacher,ok-disagree,ok,PASS,19000000,100292856,216412265,2011PASS,19678125,103872387,224136189,1,1,1284575,"A lazy, incompetent middle school teacher who hates her job and her students is forced to return to her job to make enough money for a boob job after her rich fiancé dumps her.",R,True,English,USA,"Gene Stupnitsky, Lee Eisenberg",47,5.7,Jake Kasdan,24 Jun 2011,"Cameron Diaz, Lucy Punch, Jason Segel, Justin Timberlake",Comedy,5 wins & 3 nominations.,92 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ5NDI4MDM0Nl5BMl5BanBnXkFtZTcwNDYwODU2NA@@._V1_SX300.jpg,"123,366",NA
2011,tt1217613,Battle: Los Angeles,notalk-disagree,notalk,FAIL,70000000,83552429,212005201,2011FAIL,72498355,86534481,219571833,1,1,1217613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,tt1152398,Beastly,notalk,notalk,FAIL,17000000,27865571,38028230,2011FAIL,17606743,28860115,39385487,1,1,1152398,"A modern-day take on the ""Beauty and the Beast"" tale where a New York teen is transformed into a hideous monster in order to find true love.",PG-13,True,English,USA,"Daniel Barnz (screenplay), Alex Flinn (novel)",40,5.5,Daniel Barnz,04 Mar 2011,"Alex Pettyfer, Justin Bradley, Mary-Kate Olsen, Dakota Johnson","Drama, Fantasy, Romance",1 win & 1 nomination.,86 min,movie,http://ia.media-imdb.com/images/M/MV5BMzUzMTcxMTEzNV5BMl5BanBnXkFtZTcwMTcwNjcxNA@@._V1_SX300.jpg,"45,885",NA
2011,tt1629705,Blackthorn,notalk,notalk,FAIL,4500000,200558,1249765,2011FAIL,4660609,207716,1294370,1,1,1629705,"In Bolivia, Butch Cassidy (now calling himself James Blackthorne) pines for one last sight of home, an adventure that aligns him with a young robber and makes the duo a target for gangs and lawmen alike.",R,True,"English, Spanish","Spain, USA, Bolivia, France",Miguel Barros (scriptwriter),61,6.6,Mateo Gil,01 Jul 2011,"Sam Shepard, Eduardo Noriega, Stephen Rea, Magaly Solier","Action, Adventure, Western",6 wins & 13 nominations.,102 min,movie,http://ia.media-imdb.com/images/M/MV5BMjA1MDA1MDczMV5BMl5BanBnXkFtZTcwMzE0MjU0Ng@@._V1_SX300.jpg,"5,372",NA
2011,tt1478338,Bridesmaids,ok-disagree,ok,PASS,32500000,169106725,289263136,2011PASS,33659951,175142277,299587165,1,1,1478338,"Competition between the maid of honor and a bridesmaid, over who is the bride's best friend, threatens to upend the life of an out-of-work pastry chef.",R,True,English,USA,"Kristen Wiig, Annie Mumolo",75,6.9,Paul Feig,13 May 2011,"Kristen Wiig, Terry Crews, Maya Rudolph, Tom Yi","Comedy, Romance",Nominated for 2 Oscars. Another 11 wins & 44 nominations.,125 min,movie,http://ia.media-imdb.com/images/M/MV5BMjAyOTMyMzUxNl5BMl5BanBnXkFtZTcwODI4MzE0NA@@._V1_SX300.jpg,"166,930",NA
2011,tt0458339,Captain America: The First Avenger,notalk-disagree,notalk,FAIL,140000000,176654505,370569776,2011FAIL,144996710,182959443,383795703,1,1,0458339,"After being deemed unfit for military service, Steve Rogers volunteers for a top secret research project that turns him into Captain America, a superhero dedicated to defending USA ideals.",PG-13,True,"English, Norwegian, French",USA,"Christopher Markus (screenplay), Stephen McFeely (screenplay), Joe Simon (comic books), Jack Kirby (comic books)",66,6.8,Joe Johnston,22 Jul 2011,"Chris Evans, Hayley Atwell, Sebastian Stan, Tommy Lee Jones","Action, Adventure, Sci-Fi",2 wins & 19 nominations.,124 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYzOTc2NzU3N15BMl5BanBnXkFtZTcwNjY3MDE3NQ@@._V1_SX300.jpg,"277,792",NA
2011,tt1216475,Cars 2,men,men,FAIL,200000000,191450875,560155383,2011FAIL,207138157,198283907,580147769,1,1,1216475,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,G,True,"English, Japanese, Italian, French",USA,"John Lasseter (original story by), Brad Lewis (original story by), Dan Fogelman (original story by), Ben Queen (screenplay)",57,6.4,"John Lasseter, Brad Lewis",24 Jun 2011,"Larry the Cable Guy, Owen Wilson, Michael Caine, Emily Mortimer","Animation, Adventure, Comedy",Nominated for 1 Golden Globe. Another 1 win & 15 nominations.,106 min,movie,http://ia.media-imdb.com/images/M/MV5BMTUzNTc3MTU3M15BMl5BanBnXkFtZTcwMzIxNTc3NA@@._V1_SX300.jpg,"68,226",NA
2011,tt1684628,Circumstance,ok,ok,PASS,900000,454121,454121,2011PASS,932122,470329,470329,1,1,1684628,A wealthy Iranian family struggles to contain a teenager's growing sexual rebellion and her brother's dangerous obsession.,R,True,"Persian, English, French","France, USA, Iran",Maryam Keshavarz,65,6,Maryam Keshavarz,08 Feb 2012,"Nikohl Boosheri, Sarah Kazemy, Reza Sixo Safai, Soheil Parsa",Drama,7 wins & 7 nominations.,107 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc5NjI5MzA3OV5BMl5BanBnXkFtZTcwOTgxNzcyNg@@._V1_SX300.jpg,"5,178",NA
2011,tt1657507,Colombiana,notalk,notalk,FAIL,40000000,36665854,71698079,2011FAIL,41427631,37974487,74257040,1,1,1657507,"A young woman, after witnessing her parents' murder as a child in Bogota, grows up to be a stone-cold assassin.",PG-13,True,"English, Spanish",France,"Luc Besson (screenplay), Robert Mark Kamen (screenplay)",45,6.4,Olivier Megaton,26 Aug 2011,"Zoe Saldana, Jordi Mollà, Lennie James, Amandla Stenberg","Action, Crime, Drama",2 wins & 4 nominations.,108 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM0NDI2NjgxNl5BMl5BanBnXkFtZTcwMTYyNjA3NQ@@._V1_SX300.jpg,"60,079",NA
2011,tt0816462,Conan the Barbarian,dubious-disagree,dubious,FAIL,20000000,38264085,79114085,2011FAIL,20713816,39629760,81937729,1,1,0816462,A vengeful barbarian warrior sets off to get his revenge on the evil warlord who attacked his village and murdered his father when he was a boy.,R,True,English,USA,"Thomas Dean Donnelly, Joshua Oppenheimer, Sean Hood, Robert E. Howard (character of Conan)",36,5.2,Marcus Nispel,19 Aug 2011,"Jason Momoa, Stephen Lang, Rachel Nichols, Ron Perlman","Action, Adventure, Fantasy",2 nominations.,113 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ1NDUyODk5NF5BMl5BanBnXkFtZTcwODk0MjIwNg@@._V1_SX300.jpg,"69,325",NA
2011,tt1598778,Contagion,ok-disagree,ok,PASS,60000000,75658097,137551594,2011PASS,62141447,78358394,142460919,1,1,1598778,The CDC races against time to develop a vaccine against an extremely lethal virus.,PG-13,True,"English, Mandarin, Cantonese","USA, United Arab Emirates",Scott Z. Burns,70,6.7,Steven Soderbergh,09 Sep 2011,"Marion Cotillard, Matt Damon, Laurence Fishburne, Jude Law","Drama, Sci-Fi, Thriller",2 wins & 6 nominations.,106 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY3MDk5MDc3OV5BMl5BanBnXkFtZTcwNzAyNTg0Ng@@._V1_SX300.jpg,"146,589",NA
2011,tt1372686,Coriolanus,men,men,FAIL,10000000,749641,1049641,2011FAIL,10356908,776396,1087104,1,1,1372686,A banished hero of Rome allies with a sworn enemy to take his revenge on the city.,R,True,English,UK,"John Logan (screenplay), William Shakespeare (play)",79,6.1,Ralph Fiennes,20 Jan 2012,"Ralph Fiennes, Gerard Butler, Lubna Azabal, Ashraf Barhom","Drama, Thriller, War",Nominated for 1 BAFTA Film Award. Another 10 wins & 8 nominations.,123 min,movie,http://ia.media-imdb.com/images/M/MV5BMTcyMjAwMjA2N15BMl5BanBnXkFtZTcwOTI0MjA0Ng@@._V1_SX300.jpg,"22,126",NA
2011,tt0409847,Cowboys &amp; Aliens,notalk,notalk,FAIL,163000000,100240551,175910315,2011FAIL,168817598,103818215,182188693,1,1,0409847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,tt1701990,Detention,ok,ok,PASS,10000000,#N/A,#N/A,2011PASS,10356908,#N/A,#N/A,1,1,1701990,"As a killer named Cinderhella stalks the student body at the high school in Grizzly Lake, a group of co-eds band together to survive while they're all serving detention.",R,True,English,USA,"Joseph Kahn, Mark Palermo",45,5.8,Joseph Kahn,13 Apr 2012,"Alison Woods, Logan Stalarow, Julie Dolan, Shanley Caswell","Comedy, Horror, Sci-Fi",N/A,93 min,movie,http://ia.media-imdb.com/images/M/MV5BMTk5NzMxMDA1Nl5BMl5BanBnXkFtZTcwODM3MDcxNQ@@._V1_SX300.jpg,"8,880",NA
2011,tt1650043,Diary of a Wimpy Kid: Rodrick Rules,notalk,notalk,FAIL,18000000,52698535,73695194,2011FAIL,18642434,54579387,76325433,1,1,1650043,"Back in middle school after summer vacation, Greg Heffley and his older brother Rodrick must deal with their parents' misguided attempts to have them bond.",PG,True,English,USA,"Gabe Sachs (screenplay), Jeff Judah (screenplay), Jeff Kinney (book)",51,6.6,David Bowers,25 Mar 2011,"Zachary Gordon, Devon Bostick, Rachael Harris, Robert Capron","Comedy, Family",1 win & 5 nominations.,99 min,movie,http://ia.media-imdb.com/images/M/MV5BMTcxNDYwOTEzMl5BMl5BanBnXkFtZTcwOTA3MzY3NA@@._V1_SX300.jpg,"13,675",NA
2011,tt1564349,Dolphin Tale,men,men,FAIL,37000000,72286779,96068724,2011FAIL,38320559,74866751,99497492,1,1,1564349,A story centered on the friendship between a boy and a dolphin whose tail was lost in a crab trap.,PG,True,English,USA,"Karen Janszen, Noam Dromi",64,6.9,Charles Martin Smith,23 Sep 2011,"Harry Connick Jr., Ashley Judd, Nathan Gamble, Kris Kristofferson","Drama, Family",2 wins & 4 nominations.,113 min,movie,http://ia.media-imdb.com/images/M/MV5BMTk2NTQwMTU5NF5BMl5BanBnXkFtZTcwNTU0MzE0NQ@@._V1_SX300.jpg,"12,619",NA
2011,tt1462041,Dream House,ok,ok,PASS,50000000,21302340,39932340,2011PASS,51784539,22062637,41357557,1,1,1462041,"Soon after moving into their seemingly idyllic new home, a family learns of a brutal crime committed against former residents of the dwelling.",PG-13,True,English,"USA, Canada",David Loucka,35,5.9,Jim Sheridan,30 Sep 2011,"Daniel Craig, Naomi Watts, Rachel Weisz, Elias Koteas","Drama, Mystery, Thriller",1 nomination.,92 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM5MzUxMDc5Ml5BMl5BanBnXkFtZTcwMTMwMjIwNg@@._V1_SX300.jpg,"35,372",NA
2011,tt0780504,Drive,dubious-disagree,dubious,FAIL,15000000,35060689,78054825,2011FAIL,15535362,36312033,80840663,1,1,0780504,"A mysterious Hollywood stuntman, mechanic and getaway driver lands himself in trouble when he helps out his neighbor.",R,True,"English, Spanish",USA,"Hossein Amini (screenplay), James Sallis (book)",78,7.9,Nicolas Winding Refn,16 Sep 2011,"Ryan Gosling, Carey Mulligan, Bryan Cranston, Albert Brooks","Crime, Drama",Nominated for 1 Oscar. Another 43 wins & 80 nominations.,100 min,movie,http://ia.media-imdb.com/images/M/MV5BOTM1ODQ0Nzc4NF5BMl5BanBnXkFtZTcwMTM0MjQyNg@@._V1_SX300.jpg,"334,747",NA
2011,tt1596343,Fast Five,ok-disagree,ok,PASS,125000000,209837675,629841284,2011PASS,129461348,217326947,652320815,1,1,1596343,Dominic Toretto and his crew of street racers plan a massive heist to buy their freedom while in the sights of a powerful Brazilian drug lord and a dangerous federal agent.,PG-13,True,"English, Portuguese, Spanish, Italian",USA,"Chris Morgan, Gary Scott Thompson (characters)",67,7.3,Justin Lin,29 Apr 2011,"Vin Diesel, Paul Walker, Jordana Brewster, Tyrese Gibson","Action, Crime, Thriller",7 wins & 18 nominations.,130 min,movie,http://ia.media-imdb.com/images/M/MV5BMTUxNTk5MTE0OF5BMl5BanBnXkFtZTcwMjA2NzY3NA@@._V1_SX300.jpg,"203,990",NA
2011,tt1622979,Final Destination 5,men,men,FAIL,40000000,42587643,157887643,2011FAIL,41427631,44107629,163522777,1,1,1622979,Survivors of a suspension-bridge collapse learn there's no way you can cheat Death.,R,True,"English, Cantonese","USA, Canada","Eric Heisserer, Jeffrey Reddick (characters)",50,5.9,Steven Quale,12 Aug 2011,"Nicholas D'Agosto, Emma Bell, Miles Fisher, Ellen Wroe","Horror, Thriller",1 win & 3 nominations.,92 min,movie,http://ia.media-imdb.com/images/M/MV5BMTgyOTExNDc1M15BMl5BanBnXkFtZTcwMDA0MTA4NQ@@._V1_SX300.jpg,"64,357",NA
2011,tt1068242,Footloose,ok,ok,PASS,24000000,51802742,63412773,2011PASS,24856579,53651623,65676025,1,1,1068242,"City teenager Ren MacCormack moves to a small town where rock music and dancing have been banned, and his rebellious spirit shakes up the populace.",PG-13,True,English,USA,"Dean Pitchford (screenplay), Craig Brewer (screenplay), Dean Pitchford (story)",58,5.8,Craig Brewer,14 Oct 2011,"Kenny Wormald, Julianne Hough, Dennis Quaid, Andie MacDowell","Comedy, Drama, Music",3 nominations.,113 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY3MjIzMjk4M15BMl5BanBnXkFtZTcwMzMxMzIzNg@@._V1_SX300.jpg,"26,507",NA
2011,tt1438176,Fright Night,dubious,dubious,FAIL,30000000,18298649,40520649,2011FAIL,31070724,18951742,41966863,1,1,1438176,A teenager suspects that his new neighbor is a vampire.,R,True,English,USA,"Marti Noxon (screenplay), Tom Holland (story), Tom Holland (film ""Fright Night"")",64,6.4,Craig Gillespie,19 Aug 2011,"Anton Yelchin, Colin Farrell, Toni Collette, David Tennant","Comedy, Horror",4 wins & 1 nomination.,106 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU2MDc0NDY0M15BMl5BanBnXkFtZTcwOTgzMTYyNQ@@._V1_SX300.jpg,"69,493",NA
2011,tt1133985,Green Lantern,notalk-disagree,notalk,FAIL,200000000,116601172,231201172,2011FAIL,207138157,120762760,239452924,1,1,1133985,A test pilot is granted an alien ring that bestows him with otherworldly powers that inducts him into an intergalactic police force.,PG-13,True,English,USA,"Greg Berlanti (screenplay), Michael Green (screenplay), Marc Guggenheim (screenplay), Michael Goldenberg (screenplay), Greg Berlanti (screen story), Michael Green (screen story), Marc Guggenheim (screen story)",39,5.7,Martin Campbell,17 Jun 2011,"Ryan Reynolds, Blake Lively, Peter Sarsgaard, Mark Strong","Action, Adventure, Sci-Fi",1 win & 2 nominations.,114 min,movie,http://ia.media-imdb.com/images/M/MV5BMTMyMTg3OTM5Ml5BMl5BanBnXkFtZTcwNzczMjEyNQ@@._V1_SX300.jpg,"169,039",NA
2011,tt0480687,Hall Pass,men,men,FAIL,36000000,45060734,83693266,2011FAIL,37284868,46668987,86680344,1,1,0480687,"Rick and Fred, two husbands who are having difficulty in their marriages, are given a Hall Pass by their wives: for one week, they can do whatever they want.",R,True,English,USA,"Pete Jones (screenplay), Peter Farrelly (screenplay), Kevin Barnett (screenplay), Bobby Farrelly (screenplay), Pete Jones (story)",45,5.9,"Bobby Farrelly, Peter Farrelly",25 Feb 2011,"Owen Wilson, Jason Sudeikis, Jenna Fischer, Christina Applegate","Comedy, Romance",N/A,105 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc4MzIxNTYwNl5BMl5BanBnXkFtZTcwNzE4MjE0NA@@._V1_SX300.jpg,"86,487",NA
2011,tt0993842,Hanna,ok,ok,PASS,30000000,40259119,65343694,2011PASS,31070724,41695999,67675862,1,1,0993842,"A sixteen-year-old girl who was raised by her father to be the perfect assassin is dispatched on a mission across Europe, tracked by a ruthless intelligence agent and her operatives.",PG-13,True,"English, French, German, Italian, Arabic, Spanish","USA, UK, Germany","Seth Lochhead (screenplay), David Farr (screenplay), Seth Lochhead (story)",65,6.8,Joe Wright,08 Apr 2011,"Saoirse Ronan, Eric Bana, Vicky Krieps, Cate Blanchett","Action, Adventure, Thriller",4 wins & 10 nominations.,111 min,movie,http://ia.media-imdb.com/images/M/MV5BNTAzMTg1NjY0NF5BMl5BanBnXkFtZTcwODc3MTgzNA@@._V1_SX300.jpg,"130,829",NA
2011,tt1201607,Harry Potter and the Deathly Hallows: Part 2,notalk-disagree,notalk,FAIL,125000000,381011219,1328111219,2011FAIL,129461348,394609809,1375512553,1,1,1201607,"Harry, Ron and Hermione search for Voldemort's remaining Horcruxes in their effort to destroy the Dark Lord.",PG-13,True,English,"USA, UK","Steve Kloves (screenplay), J.K. Rowling (novel)",87,8.1,David Yates,15 Jul 2011,"Ralph Fiennes, Michael Gambon, Alan Rickman, Daniel Radcliffe","Adventure, Fantasy, Mystery",Nominated for 3 Oscars. Another 33 wins & 49 nominations.,130 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY2MTk3MDQ1N15BMl5BanBnXkFtZTcwMzI4NzA2NQ@@._V1_SX300.jpg,"344,216",NA
2011,tt1506999,Haywire,nowomen-disagree,nowomen,FAIL,23000000,18942396,22176190,2011FAIL,23820888,19618465,22967676,1,1,1506999,A black ops super soldier seeks payback after she is betrayed and set up during a mission.,R,True,"English, Spanish","USA, Ireland",Lem Dobbs,67,5.8,Steven Soderbergh,20 Jan 2012,"Gina Carano, Michael Angarano, Channing Tatum, Debby Lynn Ross","Action, Thriller",5 nominations.,93 min,movie,http://ia.media-imdb.com/images/M/MV5BMjI2MjIxOTUwN15BMl5BanBnXkFtZTcwNDM5NjcxNw@@._V1_SX300.jpg,"60,876",NA
2011,tt1403177,Hesher,notalk,notalk,FAIL,7000000,382946,382946,2011FAIL,7249836,396614,396614,1,1,1403177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,tt1562568,Higher Ground,ok,ok,PASS,1800000,841056,859182,2011PASS,1864243,871074,889847,1,1,1562568,A chronicle of one woman's lifelong struggle with her faith.,R,True,English,USA,"Carolyn S. Briggs (screenplay), Tim Metcalfe (screenplay), Carolyn S. Briggs (memoir ""This Dark World"")",74,6.3,Vera Farmiga,01 Mar 2012,"Joshua Leonard, Norbert Leo Butz, Michael Chernus, Vera Farmiga",Drama,6 nominations.,109 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU4NTMyNTQ3OF5BMl5BanBnXkFtZTcwMjMzNzI5NQ@@._V1_SX300.jpg,"2,166",NA
