year,imdb,title,test,clean_test,binary,budget,domgross,intgross,code,budget_2013,domgross_2013,intgross_2013,period_code,decade_code,imdb_id,plot,rated,response,language,country,writer,metascore,imdb_rating,director,released,actors,genre,awards,runtime,type,poster,imdb_votes,error
2010,tt1536044,Paranormal Activity 2,ok,ok,PASS,3000000,84752907,177512032,2010PASS,3204696,90535754,189624005,1,1,1536044,"After experiencing what they think are a series of ""break-ins"", a family sets up security cameras around their home, only to realize that the events unfolding before them are more sinister than they seem.",R,True,"English, Spanish",USA,"Michael R. Perry (screenplay), Christopher Landon (screenplay), Tom Pabst (screenplay), Michael R. Perry (story), Oren Peli (film ""Paranormal Activity"")",53,5.7,Tod Williams,22 Oct 2010,"David Bierend, Brian Boland, Molly Ephraim, Katie Featherston",Horror,1 win & 1 nomination.,91 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE4NDgwMzAxNF5BMl5BanBnXkFtZTcwNTE3OTk4Mw@@._V1_SX300.jpg,"62,806",NA
2010,tt0814255,Percy Jackson &amp; the Olympians: The Lightning Thief,dubious-disagree,dubious,FAIL,95000000,88768303,226467130,2010FAIL,101482025,94825128,241919399,1,1,0814255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,tt0878835,Please Give,ok,ok,PASS,3000000,4033574,4570178,2010PASS,3204696,4308792,4882010,1,1,0878835,"In New York City, a husband and wife butt heads with the granddaughters of the elderly woman who lives in apartment the couple owns.",R,True,English,USA,Nicole Holofcener,78,6.6,Nicole Holofcener,18 Jun 2010,"Rebecca Hall, Elizabeth Keener, Elise Ivy, Catherine Keener","Comedy, Drama",7 wins & 8 nominations.,90 min,movie,http://ia.media-imdb.com/images/M/MV5BNTczOTAxOTMyM15BMl5BanBnXkFtZTcwMTgyNTIyMw@@._V1_SX300.jpg,"8,600",NA
2010,tt1424381,Predators,nowomen,nowomen,FAIL,40000000,52000688,127234389,2010FAIL,42729274,55548791,135915826,1,1,1424381,A group of elite warriors are hunted by members of a merciless alien race known as Predators.,R,True,"English, Spanish, Russian",USA,"Alex Litvak, Michael Finch, Jim Thomas (characters), John Thomas (characters)",51,6.4,Nimród Antal,09 Jul 2010,"Adrien Brody, Topher Grace, Alice Braga, Walton Goggins","Action, Adventure, Sci-Fi",2 wins & 1 nomination.,107 min,movie,http://ia.media-imdb.com/images/M/MV5BMjA5MzYwODgzOV5BMl5BanBnXkFtZTcwMTQwMjUyMw@@._V1_SX300.jpg,"137,701",NA
2010,tt0473075,Prince of Persia: The Sands of Time,nowomen,nowomen,FAIL,200000000,90759676,335059676,2010FAIL,213646368,96952376,357921415,1,1,0473075,A young fugitive prince and princess must stop a villain who unknowingly threatens to destroy the world with a special dagger that enables the magic sand inside to reverse time.,PG-13,True,English,USA,"Boaz Yakin (screenplay), Doug Miro (screenplay), Carlo Bernard (screenplay), Jordan Mechner (screen story), Jordan Mechner (video game series ""Prince of Persia"")",50,6.6,Mike Newell,28 May 2010,"Jake Gyllenhaal, Gemma Arterton, Ben Kingsley, Alfred Molina","Action, Adventure, Fantasy",6 nominations.,116 min,movie,http://ia.media-imdb.com/images/M/MV5BMTMwNDg0NzcyMV5BMl5BanBnXkFtZTcwNjg4MjQyMw@@._V1_SX300.jpg,"167,050",NA
2010,tt0935075,Rabbit Hole,ok,ok,PASS,5000000,2229058,5839592,2010PASS,5341159,2381151,6238038,1,1,0935075,Life for a happy couple is turned upside down after their young son dies in an accident.,PG-13,True,English,USA,"David Lindsay-Abaire (screenplay), David Lindsay-Abaire (based on his play: ""Rabbit Hole"")",76,7,John Cameron Mitchell,14 Jan 2011,"Nicole Kidman, Aaron Eckhart, Dianne Wiest, Miles Teller",Drama,Nominated for 1 Oscar. Another 2 wins & 20 nominations.,91 min,movie,http://ia.media-imdb.com/images/M/MV5BMjEzOTU0NjMxNF5BMl5BanBnXkFtZTcwNzc5MDUxNA@@._V1_SX300.jpg,"34,420",NA
2010,tt0493949,Ramona and Beezus,ok,ok,PASS,15000000,26167002,27469621,2010PASS,16023478,27952425,29343924,1,1,0493949,Follows the misadventures of young grade schooler Ramona Quimby from Beverly Cleary's popular children's book series.,G,True,English,USA,"Laurie Craig (screenplay), Nick Pustay (screenplay), Beverly Cleary (novels)",56,6.7,Elizabeth Allen Rosenbaum,23 Jul 2010,"Joey King, Selena Gomez, John Corbett, Bridget Moynahan","Adventure, Comedy, Family",1 win & 1 nomination.,103 min,movie,http://ia.media-imdb.com/images/M/MV5BMTk4MTU0MTczM15BMl5BanBnXkFtZTcwNjYzOTI0Mw@@._V1_SX300.jpg,"10,806",NA
2010,tt1245526,Red,men-disagree,men,FAIL,60000000,90380162,196439693,2010FAIL,64093910,96546967,209843135,1,1,1245526,"When his peaceful life is threatened by a high-tech assassin, former black-ops agent Frank Moses reassembles his old team in a last ditch effort to survive and uncover his assailants.",PG-13,True,"English, Russian",USA,"Jon Hoeber (screenplay), Erich Hoeber (screenplay), Warren Ellis (graphic novel), Cully Hamner (graphic novel)",60,7.1,Robert Schwentke,15 Oct 2010,"Bruce Willis, Mary-Louise Parker, Karl Urban, Rebecca Pidgeon","Action, Comedy, Crime",Nominated for 1 Golden Globe. Another 1 win & 8 nominations.,111 min,movie,http://ia.media-imdb.com/images/M/MV5BMzg2Mjg1OTk0NF5BMl5BanBnXkFtZTcwMjQ4MTA3Mw@@._V1_SX300.jpg,"182,197",NA
2010,tt1403981,Remember Me,ok,ok,PASS,16000000,19068240,56506120,2010PASS,17091709,20369301,60361637,1,1,1403981,"A romantic drama centered on two new lovers: Tyler, whose parents have split in the wake of his brother's suicide, and Ally, who lives each day to the fullest since witnessing her mother's murder.",PG-13,True,"English, Chinese",USA,Will Fetters,40,7.2,Allen Coulter,12 Mar 2010,"Caitlyn Rund, Moisés Acevedo, Noel Rodriguez, Kevin P. McCarthy","Drama, Romance",1 win & 3 nominations.,113 min,movie,http://ia.media-imdb.com/images/M/MV5BOTA4MTg1ODkwNF5BMl5BanBnXkFtZTcwMzE5ODAxMw@@._V1_SX300.jpg,"82,994",NA
2010,tt1053424,Repo Men,ok,ok,PASS,32000000,13942007,18195238,2010PASS,34183419,14893296,19436733,1,1,1053424,"Set in the near future when artificial organs can be bought on credit, it revolves around a man who struggles to make the payments on a heart he has purchased. He must therefore go on the run before said ticker is repossessed.",R,True,"English, Spanish","USA, Canada","Eric Garcia (screenplay), Garrett Lerner (screenplay), Eric Garcia (novel)",32,6.3,Miguel Sapochnik,19 Mar 2010,"Jude Law, Forest Whitaker, Alice Braga, Liev Schreiber","Action, Crime, Sci-Fi",2 nominations.,111 min,movie,http://ia.media-imdb.com/images/M/MV5BMjA4MTUxODM0MV5BMl5BanBnXkFtZTcwMDg3MTgwMw@@._V1_SX300.jpg,"74,403",NA
2010,tt0955308,Robin Hood,dubious-disagree,dubious,FAIL,210000000,105487148,322459006,2010FAIL,224328687,112684730,344460978,1,1,0955308,"In 13th century England, Robin and his band of marauders confront corruption in a local village and lead an uprising against the crown that will forever alter the balance of world power.",PG-13,True,"English, French","USA, UK","Brian Helgeland (screenplay), Brian Helgeland (story), Ethan Reiff (story), Cyrus Voris (story)",53,6.7,Ridley Scott,14 May 2010,"Russell Crowe, Cate Blanchett, Max von Sydow, William Hurt","Action, Adventure, Drama",1 win & 11 nominations.,140 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM5NzcwMzEwOF5BMl5BanBnXkFtZTcwNjg5MTgwMw@@._V1_SX300.jpg,"167,266",NA
2010,tt0944835,Salt,ok-disagree,ok,PASS,130000000,118311368,295713467,2010PASS,138870139,126383971,315890541,1,1,0944835,A CIA agent goes on the run after a defector accuses her of being a Russian spy.,PG-13,True,"English, Russian, Korean",USA,Kurt Wimmer,65,6.4,Phillip Noyce,23 Jul 2010,"Angelina Jolie, Liev Schreiber, Chiwetel Ejiofor, Daniel Olbrychski","Action, Crime, Mystery",Nominated for 1 Oscar. Another 4 wins & 11 nominations.,100 min,movie,http://ia.media-imdb.com/images/M/MV5BMjIyODA2NDg4NV5BMl5BanBnXkFtZTcwMjg4NDAwMw@@._V1_SX300.jpg,"190,682",NA
2010,tt0446029,Scott Pilgrim vs. the World,ok,ok,PASS,85000000,31611316,48089760,2010PASS,90799707,33768214,51371013,1,1,0446029,Scott Pilgrim must defeat his new girlfriend's seven evil exes in order to win her heart.,PG-13,True,English,"USA, UK, Canada, Japan","Michael Bacall (screenplay), Edgar Wright (screenplay), Bryan Lee O'Malley (Oni Press graphic novels)",69,7.5,Edgar Wright,13 Aug 2010,"Michael Cera, Alison Pill, Mark Webber, Johnny Simmons","Action, Comedy, Fantasy",6 wins & 22 nominations.,112 min,movie,http://ia.media-imdb.com/images/M/MV5BMTkwNTczNTMyOF5BMl5BanBnXkFtZTcwNzUxOTUyMw@@._V1_SX300.jpg,"200,557",NA
2010,tt1028576,Secretariat,ok,ok,PASS,35000000,59699513,60376247,2010PASS,37388114,63772921,64495830,1,1,1028576,"Penny Chenery Tweedy and colleagues guide her long-shot but precocious stallion to set, in 1973, the unbeaten record for winning the Triple Crown.",PG,True,English,USA,"Mike Rich, William Nack (book)",61,7.2,Randall Wallace,08 Oct 2010,"Diane Lane, John Malkovich, Dylan Walsh, Margo Martindale","Drama, Family, History",2 wins & 5 nominations.,123 min,movie,http://ia.media-imdb.com/images/M/MV5BMTgwNDkyMDU3NV5BMl5BanBnXkFtZTcwNjMyNjI4Mw@@._V1_SX300.jpg,"16,504",NA
2010,tt1261945,Sex and the city 2,ok,ok,PASS,95000000,95347692,294680778,2010PASS,101482025,101853441,314787390,1,1,1261945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,tt0892791,Shrek Forever After,notalk,notalk,FAIL,165000000,238736787,756244673,2010FAIL,176258254,255026238,807844640,1,1,0892791,Rumpelstiltskin tricks a mid-life crisis burdened Shrek into allowing himself to be erased from existence and cast in a dark alternate timeline where Rumpel rules supreme.,PG,True,English,USA,"William Steig (book), Josh Klausner, Darren Lemke",58,6.4,Mike Mitchell,21 May 2010,"Mike Myers, Eddie Murphy, Cameron Diaz, Antonio Banderas","Animation, Adventure, Comedy",1 win & 12 nominations.,93 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY0OTU1NzkxMl5BMl5BanBnXkFtZTcwMzI2NDUzMw@@._V1_SX300.jpg,"99,108",NA
2010,tt1130884,Shutter Island,notalk,notalk,FAIL,80000000,128012934,296831073,2010FAIL,85458547,136747492,317084404,1,1,1130884,"In 1954, U.S. Marshal Teddy Daniels is investigating the disappearance of a murderess who escaped from a hospital for the criminally insane and is presumed to be hiding nearby.",R,True,"English, German",USA,"Laeta Kalogridis (screenplay), Dennis Lehane (novel)",63,8.1,Martin Scorsese,19 Feb 2010,"Leonardo DiCaprio, Mark Ruffalo, Ben Kingsley, Max von Sydow","Drama, Mystery, Thriller",4 wins & 27 nominations.,138 min,movie,http://ia.media-imdb.com/images/M/MV5BMTMxMTIyNzMxMV5BMl5BanBnXkFtZTcwOTc4OTI3Mg@@._V1_SX300.jpg,"494,572",NA
2010,tt1564585,Skyline,dubious,dubious,FAIL,10000000,21416355,78693371,2010FAIL,10682318,22877632,84062765,1,1,1564585,"Jarrod and his pregnant girlfriend Elaine travel to Los Angeles to meet his old friend and successful entrepreneur Terry, and his wife Candice. Terry gives a party in his apartment for ...",PG-13,True,English,USA,"Joshua Cordes, Liam O'Donnell",26,4.4,"Colin Strause, Greg Strause",12 Nov 2010,"Eric Balfour, Scottie Thompson, Brittany Daniel, Crystal Reed","Action, Sci-Fi, Thriller",N/A,94 min,movie,http://ia.media-imdb.com/images/M/MV5BMjAwNDkwOTc5M15BMl5BanBnXkFtZTcwMTE2MTMwNA@@._V1_SX300.jpg,"65,652",NA
2010,tt1421051,Somewhere,dubious-disagree,dubious,FAIL,7000000,1785645,14385645,2010FAIL,7477623,1907483,15367204,1,1,1421051,"After withdrawing to the Chateau Marmont, a passionless Hollywood actor reexamines his life when his eleven-year-old daughter surprises him with a visit.",R,True,"English, Italian","USA, UK, Italy, Japan",Sofia Coppola,67,6.4,Sofia Coppola,03 Sep 2010,"Stephen Dorff, Chris Pontius, Erin Wasson, Alexandra Williams",Drama,5 wins & 2 nominations.,97 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg1MzE1NDA0M15BMl5BanBnXkFtZTcwODM2MDY1Mw@@._V1_SX300.jpg,"28,718",NA
2010,tt1440292,Submarine,notalk,notalk,FAIL,1900000,467602,4581937,2010FAIL,2029641,499507,4894571,1,1,1440292,"15-year-old Oliver Tate has two objectives: To lose his virginity before his next birthday, and to extinguish the flame between his mother and an ex-lover who has resurfaced in her life.",R,True,English,"UK, USA","Richard Ayoade, Joe Dunthorne (novel)",76,7.3,Richard Ayoade,18 Mar 2011,"Noah Taylor, Paddy Considine, Craig Roberts, Yasmin Paige","Comedy, Drama, Romance",Nominated for 1 BAFTA Film Award. Another 6 wins & 11 nominations.,97 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ5ODMxNTIyNV5BMl5BanBnXkFtZTcwNjQ1ODgyNQ@@._V1_SX300.jpg,"43,953",NA
2010,tt1512235,Super,notalk,notalk,FAIL,2500000,327716,518362,2010FAIL,2670580,350077,553731,1,1,1512235,"After his wife falls under the influence of a drug dealer, an everyday guy transforms himself into Crimson Bolt, a superhero with the best intentions, though he lacks for heroic skills.",R,True,English,USA,James Gunn,50,6.8,James Gunn,10 Jun 2011,"Rainn Wilson, Ellen Page, Liv Tyler, Kevin Bacon","Comedy, Drama",1 win.,96 min,movie,http://ia.media-imdb.com/images/M/MV5BMTcxMDkxNjI1NF5BMl5BanBnXkFtZTcwMzE5Njc1NA@@._V1_SX300.jpg,"47,722",NA
2010,tt1135084,Takers,notalk,notalk,FAIL,32000000,57744720,70587268,2010FAIL,34183419,61684749,75403567,1,1,1135084,A group of bank robbers find their multi-million dollar plan interrupted by a hard-boiled detective.,PG-13,True,English,USA,"Peter Allen, Gabriel Casseus, John Luessenhop, Avery Duff",45,6.2,John Luessenhop,27 Aug 2010,"Chris Brown, Hayden Christensen, Matt Dillon, Michael Ealy","Action, Crime, Thriller",2 wins & 6 nominations.,107 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg4ODg5NzkzNl5BMl5BanBnXkFtZTcwNzAyODM5Mw@@._V1_SX300.jpg,"37,192",NA
2010,tt0398286,Tangled,ok,ok,PASS,260000000,200821936,586581936,2010PASS,277740279,214524387,626605502,1,1,0398286,"The magically long-haired Rapunzel has spent her entire life in a tower, but now that a runaway thief has stumbled upon her, she is about to discover the world for the first time, and who she really is.",PG,True,English,USA,"Dan Fogelman (screenplay), Jacob Grimm (fairy tale), Wilhelm Grimm (fairy tale), Dean Wellins (additional story)",71,7.9,"Nathan Greno, Byron Howard",24 Nov 2010,"Mandy Moore, Zachary Levi, Donna Murphy, Ron Perlman","Animation, Comedy, Family",Nominated for 1 Oscar. Another 4 wins & 24 nominations.,100 min,movie,http://ia.media-imdb.com/images/M/MV5BMTAxNDYxMjg0MjNeQTJeQWpwZ15BbWU3MDcyNTk2OTM@._V1_SX300.jpg,"175,102",NA
2010,tt0429493,The A-Team,nowomen-disagree,nowomen,FAIL,110000000,77222099,177241171,2010FAIL,117505503,82491105,189334662,1,1,0429493,"A group of Iraq War veterans looks to clear their name with the U.S. military, who suspect the four men of committing a crime for which they were framed.",PG-13,True,"English, Spanish, French, Swahili, German",USA,"Joe Carnahan, Brian Bloom, Skip Woods, Frank Lupo (television series ""The A-Team""), Stephen J. Cannell (television series ""The A-Team"")",47,6.8,Joe Carnahan,11 Jun 2010,"Liam Neeson, Bradley Cooper, Jessica Biel, Quinton 'Rampage' Jackson","Action, Adventure, Comedy",1 win & 1 nomination.,117 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc4ODc4NTQ1N15BMl5BanBnXkFtZTcwNDUxODUyMw@@._V1_SX300.jpg,"167,381",NA
2010,tt1212436,The Back-up Plan,ok,ok,PASS,35000000,37490007,75281179,2010PASS,37388114,40048019,80417752,1,1,1212436,"A romantic comedy centered on a woman who conceives twins through artificial insemination, only to meet the man of her dreams on the very same day.",PG-13,True,English,USA,Kate Angelo,34,5.1,Alan Poul,23 Apr 2010,"Jennifer Lopez, Alex O'Loughlin, Michaela Watkins, Eric Christian Olsen","Comedy, Romance",2 nominations.,106 min,movie,http://ia.media-imdb.com/images/M/MV5BNjAzODM4NTc1OF5BMl5BanBnXkFtZTcwNDU2ODUzMw@@._V1_SX300.jpg,"31,036",NA
2010,tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,ok-disagree,ok,PASS,155000000,104386950,418186950,2010PASS,165575935,111509464,446720616,1,1,0980970,"Lucy and Edmund Pevensie return to Narnia with their cousin Eustace where they meet up with Prince Caspian for a trip across the sea aboard the royal ship The Dawn Treader. Along the way they encounter dragons, dwarves, merfolk, and a band of lost warriors before reaching the edge of the world.",PG,True,English,USA,"Christopher Markus (screenplay), Stephen McFeely (screenplay), Michael Petroni (screenplay), C.S. Lewis (novel)",53,6.4,Michael Apted,10 Dec 2010,"Georgie Henley, Skandar Keynes, Ben Barnes, Will Poulter","Adventure, Family, Fantasy",Nominated for 1 Golden Globe. Another 14 nominations.,113 min,movie,http://ia.media-imdb.com/images/M/MV5BNjQ2MDQzMzExNl5BMl5BanBnXkFtZTcwMTYzOTc5Mw@@._V1_SX300.jpg,"74,574",NA
2010,tt0968264,The Conspirator,dubious,dubious,FAIL,25000000,11538204,15907411,2010FAIL,26705796,12325477,16992803,1,1,0968264,"Mary Surratt is the lone female charged as a co-conspirator in the assassination trial of Abraham Lincoln. As the whole nation turns against her, she is forced to rely on her reluctant lawyer to uncover the truth and save her life.",PG-13,True,English,USA,"James D. Solomon, James D. Solomon (story), Gregory Bernstein (story)",55,7,Robert Redford,15 Apr 2011,"James McAvoy, Robin Wright, Kevin Kline, Evan Rachel Wood","Crime, Drama, History",1 win & 2 nominations.,122 min,movie,http://ia.media-imdb.com/images/M/MV5BMTczMDI0MzQ3MV5BMl5BanBnXkFtZTcwMjU5NTc0NA@@._V1_SX300.jpg,"19,676",NA
2010,tt0455407,The Crazies,ok,ok,PASS,19000000,39123589,54956140,2010PASS,20296405,41793064,58705899,1,1,0455407,About the inhabitants of a small Iowa town suddenly plagued by insanity and then death after a mysterious toxin contaminates their water supply.,R,True,English,"USA, United Arab Emirates","Scott Kosar (screenplay), Ray Wright (screenplay), George A. Romero",55,6.6,Breck Eisner,26 Feb 2010,"Timothy Olyphant, Radha Mitchell, Joe Anderson, Danielle Panabaker","Horror, Mystery, Thriller",6 nominations.,101 min,movie,http://ia.media-imdb.com/images/M/MV5BMjAzMDU5OTg0NV5BMl5BanBnXkFtZTcwNDQ4MjcwMw@@._V1_SX300.jpg,"75,288",NA
2010,tt1226753,The Debt,ok,ok,PASS,20000000,31177548,46604054,2010PASS,21364637,33304850,49783934,1,1,1226753,"In 1965, three Mossad agents cross into East Berlin to apprehend a notorious Nazi war criminal. Thirty years later, the secrets the agents share come back to haunt them.",R,True,"English, German, Russian","USA, UK, Hungary, Israel","Matthew Vaughn (screenplay), Jane Goldman (screenplay), Peter Straughan (screenplay), Assaf Bernstein (film ""Ha-Hov""), Ido Rosenblum (film ""Ha-Hov"")",65,6.9,John Madden,31 Aug 2011,"Helen Mirren, Tom Wilkinson, Ciarán Hinds, Romi Aboulafia","Drama, Thriller",8 wins & 1 nomination.,113 min,movie,http://ia.media-imdb.com/images/M/MV5BMjY0Mzk5MjIwNl5BMl5BanBnXkFtZTcwNzg5MDYyNQ@@._V1_SX300.jpg,"46,879",NA
2010,tt1320253,The Expendables,notalk,notalk,FAIL,82000000,103068524,268268174,2010FAIL,87595011,110101079,286572606,1,1,1320253,A CIA operative hires a team of mercenaries to eliminate a Latin dictator and a renegade CIA agent.,R,True,"English, Spanish",USA,"Dave Callaham (screenplay), Sylvester Stallone (screenplay), Dave Callaham (story)",45,6.5,Sylvester Stallone,13 Aug 2010,"Sylvester Stallone, Jason Statham, Jet Li, Dolph Lundgren","Action, Adventure, Thriller",2 wins & 4 nominations.,103 min,movie,http://ia.media-imdb.com/images/M/MV5BNTUwODQyNjM0NF5BMl5BanBnXkFtZTcwNDMwMTU1Mw@@._V1_SX300.jpg,"194,645",NA
2010,tt0964517,The Fighter,men,men,FAIL,11000000,93617009,129262388,2010FAIL,11750550,100004670,138082199,1,1,0964517,"A look at the early years of boxer ""Irish"" Micky Ward and his brother who helped train him before going pro in the mid 1980s.",R,True,English,USA,"Scott Silver (screenplay), Paul Tamasy (screenplay), Eric Johnson (screenplay), Paul Tamasy (story), Eric Johnson (story), Keith Dorrington (story)",79,7.9,David O. Russell,17 Dec 2010,"Mark Wahlberg, Christian Bale, Amy Adams, Melissa Leo","Biography, Drama, Sport",Won 2 Oscars. Another 42 wins & 55 nominations.,116 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM0ODk3MjM1MV5BMl5BanBnXkFtZTcwNzc1MDIwNA@@._V1_SX300.jpg,"199,602",NA
2010,tt1139328,The Ghost Writer,men,men,FAIL,45000000,15541549,65532491,2010FAIL,48070433,16601978,70003894,1,1,1139328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,tt0775489,The Illusionist,nowomen,nowomen,FAIL,16500000,39868642,83792062,2010FAIL,17625825,42588953,89509349,1,1,0775489,"A French illusionist finds himself out of work and travels to Scotland, where he meets a young woman. Their ensuing adventure changes both their lives forever.",PG,True,"English, French, Scottish Gaelic","UK, France","Sylvain Chomet (adaptation), Jacques Tati (original screenplay)",82,7.5,Sylvain Chomet,16 Jun 2010,"Jean-Claude Donda, Eilidh Rankin, Duncan MacNeil, Raymond Mearns","Animation, Drama, Fantasy",Nominated for 1 Oscar. Another 6 wins & 18 nominations.,80 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg0MjI4MTcxMF5BMl5BanBnXkFtZTcwNTQ1ODUwNA@@._V1_SX300.jpg,"22,721",NA
