year,imdb,title,test,clean_test,binary,budget,domgross,intgross,code,budget_2013,domgross_2013,intgross_2013,period_code,decade_code,imdb_id,plot,rated,response,language,country,writer,metascore,imdb_rating,director,released,actors,genre,awards,runtime,type,poster,imdb_votes,error
2002,tt0217505,Gangs of New York,notalk,notalk,FAIL,97000000,77730500,190400000,2002FAIL,125632384,100674928,246602123,3,2,0217505,"In 1863, Amsterdam Vallon returns to the Five Points area of New York City seeking revenge against Bill the Butcher, his father's killer.",R,True,"English, Irish, Chinese, Latin","USA, Italy","Jay Cocks (story), Jay Cocks (screenplay), Steven Zaillian (screenplay), Kenneth Lonergan (screenplay)",72,7.5,Martin Scorsese,20 Dec 2002,"Leonardo DiCaprio, Daniel Day-Lewis, Cameron Diaz, Jim Broadbent","Crime, Drama, History",Nominated for 10 Oscars. Another 42 wins & 64 nominations.,167 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI4NTM0Mzg2NV5BMl5BanBnXkFtZTcwNjQxMDAwMQ@@._V1_SX300.jpg,"235,965",NA
2002,tt0302674,Gerry,nowomen,nowomen,FAIL,7000000,254683,254683,2002FAIL,9066255,329860,329860,3,2,0302674,A friendship between two young men is tested when they go for a hike in a desert and forget to bring any water or food with them.,R,True,English,USA,"Casey Affleck, Matt Damon, Gus Van Sant",54,6.2,Gus Van Sant,20 Sep 2002,"Casey Affleck, Matt Damon","Adventure, Drama, Mystery",2 wins & 3 nominations.,103 min,movie,http://ia.media-imdb.com/images/M/MV5BMjA4MzM4MzE0MV5BMl5BanBnXkFtZTYwNTMzNDY3._V1_SX300.jpg,"13,015",NA
2002,tt0295297,Harry Potter and the Chamber of Secrets,ok-disagree,ok,PASS,100000000,261987880,878979634,2002PASS,129517922,339321257,1138436153,3,2,0295297,"Harry ignores warnings not to return to Hogwarts, only to find the school plagued by a series of mysterious attacks and a strange voice haunting him.",PG,True,English,"USA, UK, Germany","J.K. Rowling (novel), Steve Kloves (screenplay)",63,7.3,Chris Columbus,15 Nov 2002,"Daniel Radcliffe, Rupert Grint, Emma Watson, Richard Griffiths","Adventure, Family, Fantasy",Nominated for 3 BAFTA Film Awards. Another 10 wins & 31 nominations.,161 min,movie,http://ia.media-imdb.com/images/M/MV5BMTcxODgwMDkxNV5BMl5BanBnXkFtZTYwMDk2MDg3._V1_SX300.jpg,"284,412",NA
2002,tt0257756,High Crimes,ok,ok,PASS,42000000,41543207,63781100,2002PASS,54397527,53805898,82607955,3,2,0257756,"High powered lawyer Claire Kubik finds her world turned upside down when her husband, who she thought was Tom Kubik, is arrested and is revealed to be Ron Chapman. Chapman is on trial for a...",PG-13,True,"English, Spanish",USA,"Joseph Finder (novel), Yuri Zeltser (screenplay), Grace Cary Bickley (screenplay)",48,6.3,Carl Franklin,05 Apr 2002,"Ashley Judd, Morgan Freeman, Jim Caviezel, Adam Scott","Crime, Drama, Mystery",2 nominations.,115 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM3MDkyNDMyMV5BMl5BanBnXkFtZTYwMDI3Nzc3._V1_SX300.jpg,"24,906",NA
2002,tt0297181,I Spy,notalk,notalk,FAIL,70000000,33561137,60279822,2002FAIL,90662545,43467687,78073173,3,2,0297181,A professional athlete has to help a U.S. government agent recover a missing jet.,PG-13,True,"English, Hungarian, Russian",USA,"Morton S. Fine (characters), David Friedkin (characters), Marianne Wibberley (story), Cormac Wibberley (story), Marianne Wibberley (screenplay), Cormac Wibberley (screenplay), Jay Scherick (screenplay), David Ronn (screenplay)",35,5.4,Betty Thomas,01 Nov 2002,"Eddie Murphy, Owen Wilson, Famke Janssen, Malcolm McDowell","Action, Adventure, Comedy",1 win & 4 nominations.,97 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYzODg2NDI4OF5BMl5BanBnXkFtZTYwNDUyMDg5._V1_SX300.jpg,"35,466",NA
2002,tt0268380,Ice Age,nowomen,nowomen,FAIL,65000000,176387405,386116343,2002FAIL,84186649,228453301,500089862,3,2,0268380,"Set during the Ice Age, a sabertooth tiger, a sloth, and a wooly mammoth find a lost human infant, and they try to return him to his tribe.",PG,True,"English, Croatian",USA,"Michael J. Wilson (story), Michael Berg (screenplay), Michael J. Wilson (screenplay), Peter Ackerman (screenplay), James Bresnahan (additional story), Doug Compton (additional story), Mike Thurmeier (additional story), Jeff Siergey (additional story), Galen T. Chu (additional story), Xeth Feinberg (additional story)",60,7.6,"Chris Wedge, Carlos Saldanha",15 Mar 2002,"Ray Romano, John Leguizamo, Denis Leary, Goran Visnjic","Animation, Adventure, Comedy",Nominated for 1 Oscar. Another 4 wins & 23 nominations.,81 min,movie,http://ia.media-imdb.com/images/M/MV5BMjEyNzI1ODA0MF5BMl5BanBnXkFtZTYwODIxODY3._V1_SX300.jpg,"232,009",NA
2002,tt0280760,Igby Goes Down,men,men,FAIL,9000000,4777465,4777465,2002FAIL,11656613,6187673,6187673,3,2,0280760,A young man's peculiar upbringing renders him unable to competently cope with the struggle of growing up.,R,True,English,USA,Burr Steers,72,7,Burr Steers,01 May 2003,"Kieran Culkin, Claire Danes, Jeff Goldblum, Jared Harris","Comedy, Drama",Nominated for 2 Golden Globes. Another 7 wins & 10 nominations.,98 min,movie,http://ia.media-imdb.com/images/M/MV5BMTUwNTk2NjY0NF5BMl5BanBnXkFtZTcwMjQ3MTI0NA@@._V1_SX300.jpg,"26,837",NA
2002,tt0278504,Insomnia,notalk,notalk,FAIL,46000000,67263182,113622499,2002FAIL,59578244,87117875,147161499,3,2,0278504,Two Los Angeles homicide detectives are dispatched to a northern town where the sun doesn't set to investigate the methodical murder of a local teen.,R,True,English,"USA, Canada","Hillary Seitz (screenplay), Nikolaj Frobenius, Erik Skjoldbjærg",78,7.2,Christopher Nolan,24 May 2002,"Al Pacino, Martin Donovan, Oliver 'Ole' Zemen, Hilary Swank","Crime, Mystery, Thriller",1 win & 8 nominations.,118 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM5Nzk2NDY3MF5BMl5BanBnXkFtZTgwMzI5MDgxMTE@._V1_SX300.jpg,"169,740",NA
2002,tt0275847,Lilo and Stitch,ok-disagree,ok,PASS,80000000,145771527,245800000,2002PASS,103614337,188800252,318355051,3,2,0275847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,tt0252076,Maid in Manhattan,ok,ok,PASS,55000000,93932896,163838217,2002PASS,71234857,121659935,212199853,3,2,0252076,"A senatorial candidate falls for a hotel maid, thinking she is a socialite when he sees her trying on a wealthy woman's dress.",PG-13,True,"English, French, Spanish",USA,"John Hughes (story), Kevin Wade (screenplay)",45,4.9,Wayne Wang,13 Dec 2002,"Jennifer Lopez, Ralph Fiennes, Natasha Richardson, Stanley Tucci","Comedy, Drama, Romance",8 nominations.,105 min,movie,http://ia.media-imdb.com/images/M/MV5BMTczODg2ODI2M15BMl5BanBnXkFtZTYwODIxMDg5._V1_SX300.jpg,"55,061",NA
2002,tt0303361,May,ok,ok,PASS,1750000,145540,497339,2002PASS,2266564,188500,644143,3,2,0303361,"Psychological horror about a lonely young woman traumatized by a difficult childhood, and her increasingly desperate attempts to connect with the people around her.",R,True,English,USA,Lucky McKee,58,6.8,Lucky McKee,11 Apr 2003,"Angela Bettis, Jeremy Sisto, Anna Faris, James Duval","Drama, Horror, Thriller",11 wins & 4 nominations.,93 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU1MTA1MDgyMl5BMl5BanBnXkFtZTcwMzA3NjIyMQ@@._V1_SX300.jpg,"21,725",NA
2002,tt0120912,Men in Black II,notalk,notalk,FAIL,140000000,190418803,441767803,2002FAIL,181325090,246626476,572168477,3,2,0120912,Agent J needs help so he is sent to find Agent K and restore his memory.,PG-13,True,English,USA,"Lowell Cunningham (comic book ""Malibu Comics""), Robert Gordon (story), Robert Gordon (screenplay), Barry Fanaro (screenplay)",49,6,Barry Sonnenfeld,03 Jul 2002,"Tommy Lee Jones, Will Smith, Rip Torn, Lara Flynn Boyle","Action, Comedy, Sci-Fi",2 wins & 9 nominations.,88 min,movie,http://ia.media-imdb.com/images/M/MV5BMTMxNDA0NTMxMV5BMl5BanBnXkFtZTYwMDE2NzY2._V1_SX300.jpg,"186,510",NA
2002,tt0181689,Minority Report,notalk-disagree,notalk,FAIL,102000000,132024714,358824714,2002FAIL,132108280,170995666,464742312,3,2,0181689,"In a future where a special police unit is able to arrest murderers before they commit their crimes, an officer from that unit is himself accused of a future murder.",PG-13,True,"English, Swedish",USA,"Philip K. Dick (short story), Scott Frank (screenplay), Jon Cohen (screenplay)",80,7.7,Steven Spielberg,21 Jun 2002,"Tom Cruise, Max von Sydow, Steve Harris, Neal McDonough","Action, Mystery, Sci-Fi",Nominated for 1 Oscar. Another 16 wins & 50 nominations.,145 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc1NDI5NzQyNF5BMl5BanBnXkFtZTYwMjc4NTE5._V1_SX300.jpg,"306,762",NA
2002,tt0280590,Mr Deeds,men,men,FAIL,50000000,126293452,171269535,2002FAIL,64758961,163572654,221824742,3,2,0280590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,tt0259446,My Big Fat Greek Wedding,ok,ok,PASS,5000000,241438208,352242522,2002PASS,6475896,312705749,456217193,3,2,0259446,A young Greek woman falls in love with a non-Greek and struggles to get her family to accept him while she comes to terms with her heritage and cultural identity.,PG,True,"English, Greek","USA, Canada",Nia Vardalos,62,6.6,Joel Zwick,02 Aug 2002,"Nia Vardalos, Michael Constantine, Christina Eleusiniotis, Kaylee Vieira","Comedy, Romance",Nominated for 1 Oscar. Another 16 wins & 23 nominations.,95 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg2MzY0NDM1Ml5BMl5BanBnXkFtZTYwNzUzNDg5._V1_SX300.jpg,"81,923",NA
2002,tt0258000,Panic Room,ok,ok,PASS,48000000,95308367,196308367,2002PASS,62168602,123441416,254254517,3,2,0258000,"A divorced woman and her diabetic daughter take refuge in their newly-purchased house's safe room, when three men break-in, searching for a missing fortune.",R,True,English,USA,David Koepp,65,6.8,David Fincher,29 Mar 2002,"Jodie Foster, Kristen Stewart, Forest Whitaker, Dwight Yoakam","Crime, Drama, Thriller",1 win & 7 nominations.,112 min,movie,http://ia.media-imdb.com/images/M/MV5BMTczMDc5NDE3M15BMl5BanBnXkFtZTYwNTQwNDg4._V1_SX300.jpg,"161,678",NA
2002,tt0183649,Phone Booth,notalk,notalk,FAIL,11000000,46566212,97837138,2002FAIL,14246971,60311590,126716628,3,2,0183649,"Stuart Shepard finds himself trapped in a phone booth, pinned down by an extortionist's sniper rifle.",R,True,"English, Swahili",USA,Larry Cohen,56,7.1,Joel Schumacher,04 Apr 2003,"Colin Farrell, Kiefer Sutherland, Forest Whitaker, Radha Mitchell","Mystery, Thriller",7 nominations.,81 min,movie,http://ia.media-imdb.com/images/M/MV5BMTcxNDQ5MzAyOV5BMl5BanBnXkFtZTYwMjkxMTU3._V1_SX300.jpg,"159,993",NA
2002,tt0238546,Queen of the Damned,ok,ok,PASS,35000000,30307804,30307804,2002PASS,45331273,39254038,39254038,3,2,0238546,The vampire Lestat becomes a rock star whose music wakes up the queen of all vampires.,R,True,English,"USA, Australia","Anne Rice (novels), Scott Abbott (screenplay), Michael Petroni (screenplay)",30,5.1,Michael Rymer,22 Feb 2002,"Aaliyah, Stuart Townsend, Marguerite Moreau, Vincent Perez","Fantasy, Horror, Music",1 win & 5 nominations.,101 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYxNDEyMzEzMV5BMl5BanBnXkFtZTYwMDM1NjA3._V1_SX300.jpg,"36,610",NA
2002,tt0252444,Rabbit-Proof Fence,ok,ok,PASS,7000000,6199600,16866928,2002PASS,9066255,8029593,21845695,3,2,0252444,"In 1931, three aboriginal girls escape after being plucked from their homes to be trained as domestic staff and set off on a trek across the Outback.",PG,True,"Aboriginal, English",Australia,"Doris Pilkington (book), Christine Olsen (screenplay)",80,7.5,Phillip Noyce,21 Feb 2002,"Everlyn Sampi, Tianna Sansbury, Laura Monaghan, David Gulpilil","Adventure, Biography, Drama",Nominated for 1 Golden Globe. Another 22 wins & 22 nominations.,94 min,movie,http://ia.media-imdb.com/images/M/MV5BMTgwMTQ1Mzg3OV5BMl5BanBnXkFtZTcwMTgyNDAwMQ@@._V1_SX300.jpg,"20,289",NA
2002,tt0296166,Real Women Have Curves,ok,ok,PASS,3000000,5853194,5853194,2002PASS,3885538,7580935,7580935,3,2,0296166,"This is the story of Ana, a first generation Mexican-American teenager on the verge of becoming a woman. She lives in the predominately Latino community of East Los Angeles. Freshly ...",PG-13,True,"English, Spanish",USA,"Josefina Lopez (play), George LaVoo (teleplay), Josefina Lopez (teleplay)",71,7,Patricia Cardoso,08 Nov 2002,"America Ferrera, Lupe Ontiveros, Ingrid Oliu, George Lopez","Comedy, Drama",7 wins & 3 nominations.,90 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY3OTY3OTAxNF5BMl5BanBnXkFtZTYwMjAwMTg5._V1_SX300.jpg,"5,534",NA
2002,tt0289765,Red Dragon,notalk,notalk,FAIL,78000000,92955420,206455420,2002FAIL,101023979,120393928,267396769,3,2,0289765,"A retired FBI agent with psychological gifts is assigned to help track down ""The Tooth Fairy"", a mysterious serial killer; aiding him is imprisoned criminal genius Hannibal ""The Cannibal"" Lecter.",R,True,"English, French","USA, Germany","Thomas Harris (novel), Ted Tally (screenplay)",60,7.2,Brett Ratner,04 Oct 2002,"Anthony Hopkins, Edward Norton, Ralph Fiennes, Harvey Keitel","Crime, Thriller",6 wins & 7 nominations.,124 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ4MDgzNjM5MF5BMl5BanBnXkFtZTYwMjUwMzY2._V1_SX300.jpg,"162,757",NA
2002,tt0253556,Reign of Fire,notalk,notalk,FAIL,60000000,43061982,82150183,2002FAIL,77710753,55772984,106399210,3,2,0253556,"A brood of fire-breathing dragons emerges from the earth and begins setting fire to everything, establishing dominance over the planet.",PG-13,True,English,"UK, Ireland, USA","Gregg Chabot (story), Kevin Peterka (story), Gregg Chabot (screenplay), Kevin Peterka (screenplay), Matt Greenberg (screenplay)",39,6.1,Rob Bowman,12 Jul 2002,"Christian Bale, Matthew McConaughey, Izabella Scorupco, Gerard Butler","Action, Adventure, Fantasy",1 win & 2 nominations.,101 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQzMTUxNTMxNV5BMl5BanBnXkFtZTYwODg2ODU3._V1_SX300.jpg,"86,874",NA
2002,tt0120804,Resident Evil,ok,ok,PASS,35000000,40119709,103787401,2002PASS,45331273,51962213,134423285,3,2,0120804,"A special military unit fights a powerful, out-of-control supercomputer and hundreds of scientists who have mutated into flesh-eating creatures after a laboratory accident.",R,True,English,"UK, Germany, France, USA",Paul W.S. Anderson,33,6.7,Paul W.S. Anderson,15 Mar 2002,"Ryan McCluskey, Oscar Pearce, Indra Ové, Anna Bolt","Action, Horror, Sci-Fi",4 nominations.,100 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI5NzQ3OTI1NF5BMl5BanBnXkFtZTYwMDgyNTk5._V1_SX300.jpg,"159,865",NA
2002,tt0267913,Scooby-Doo,ok,ok,PASS,84000000,153294164,276294164,2002PASS,108795054,198543415,357850459,3,2,0267913,"After an acrimonious break up, the Mystery Inc. gang are individually brought to an island resort to investigate strange goings on.",PG,True,English,"USA, Australia","James Gunn (screenplay), Craig Titley (story), James Gunn (story), William Hanna (characters), Joseph Barbera (characters)",35,4.9,Raja Gosnell,14 Jun 2002,"Freddie Prinze Jr., Sarah Michelle Gellar, Matthew Lillard, Linda Cardellini","Adventure, Comedy, Family",3 wins & 8 nominations.,86 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg4MzMzMTY0OF5BMl5BanBnXkFtZTYwNzM3MTg2._V1_SX300.jpg,"54,831",NA
2002,tt0286106,Signs,notalk,notalk,FAIL,70702619,227965690,408265690,2002FAIL,91572563,295256424,528777236,3,2,0286106,A family living on a farm finds mysterious crop circles in their fields which suggests something more frightening to come.,PG-13,True,"English, Portuguese",USA,M. Night Shyamalan,59,6.7,M. Night Shyamalan,02 Aug 2002,"Mel Gibson, Joaquin Phoenix, Rory Culkin, Abigail Breslin","Drama, Sci-Fi, Thriller",3 wins & 18 nominations.,106 min,movie,http://ia.media-imdb.com/images/M/MV5BNDUwMDUyMDAyNF5BMl5BanBnXkFtZTYwMDQ3NzM3._V1_SX300.jpg,"222,099",NA
2002,tt0281373,Snow Dogs,notalk,notalk,FAIL,32000000,81150692,116898028,2002FAIL,41445735,105104690,151403896,3,2,0281373,"When a Miami dentist inherits a team of sled dogs, he's got to learn the trade or lose his pack to a crusty mountain man.",PG,True,English,"Canada, USA","Jim Kouf (screenplay), Tommy Swerdlow (screenplay), Michael Goldberg (screenplay), Mark Gibson (screenplay), Philip Halprin (screenplay), Gary Paulsen (book)",29,5.1,Brian Levant,18 Jan 2002,"Cuba Gooding Jr., James Coburn, Sisqó, Nichelle Nichols","Adventure, Comedy, Family",1 win.,99 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI0NzU5MTk1Ml5BMl5BanBnXkFtZTYwOTc4OTc2._V1_SX300.jpg,"15,700",NA
2002,tt0307479,Solaris,notalk,notalk,FAIL,47000000,14970038,14970038,2002FAIL,60873423,19388882,19388882,3,2,0307479,A troubled psychologist is sent to investigate the crew of an isolated research station orbiting a bizarre planet.,PG-13,True,English,USA,"Stanislaw Lem (novel), Steven Soderbergh (screenplay)",65,6.2,Steven Soderbergh,27 Nov 2002,"George Clooney, Natascha McElhone, Viola Davis, Jeremy Davies","Drama, Mystery, Romance",2 wins & 8 nominations.,99 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQyNzI3MzMyNF5BMl5BanBnXkFtZTYwNDAyNzk2._V1_SX300.jpg,"58,744",NA
2002,tt0145487,Spider-Man,notalk,notalk,FAIL,139000000,403706375,821565375,2002FAIL,180029911,522872106,1064074398,3,2,0145487,"When bitten by a genetically modified spider, a nerdy, shy, and awkward high school student gains spider-like abilities that he eventually must use to fight evil as a superhero after tragedy befalls his family.",PG-13,True,English,USA,"Stan Lee (Marvel comic book), Steve Ditko (Marvel comic book), David Koepp (screenplay)",73,7.3,Sam Raimi,03 May 2002,"Tobey Maguire, Willem Dafoe, Kirsten Dunst, James Franco","Action, Fantasy",Nominated for 2 Oscars. Another 12 wins & 44 nominations.,121 min,movie,http://ia.media-imdb.com/images/M/MV5BMzk3MTE5MDU5NV5BMl5BanBnXkFtZTYwMjY3NTY3._V1_SX300.jpg,"389,481",NA
2002,tt0166813,Spirit: Stallion of the Cimarron,nowomen-disagree,nowomen,FAIL,80000000,73215310,106515310,2002FAIL,103614337,94826948,137956416,3,2,0166813,"As a wild stallion travels across the frontiers of the Old West, he befriends a young human and finds true love with a mare.",G,True,English,USA,John Fusco (screenplay),52,6.9,"Kelly Asbury, Lorna Cook",24 May 2002,"Matt Damon, James Cromwell, Daniel Studi, Chopper Bernet","Animation, Adventure, Comedy",Nominated for 1 Oscar. Another 8 wins & 15 nominations.,83 min,movie,http://ia.media-imdb.com/images/M/MV5BMTgyOTUzNDA1N15BMl5BanBnXkFtZTYwNjgwMDM3._V1_SX300.jpg,"29,121",NA
2002,tt0283003,Spun,ok,ok,PASS,4500000,410241,1022649,2002PASS,5828306,531336,1324514,3,2,0283003,"An out-of-control speed freak (Schwartzman) is introduced his drug of choice's creator (Rourke) by his dealer (Leguizamo). A massive three-day adventure ensues (with Fugit, Murphy, and Suvari in tow).",R,True,English,USA,"Will De Los Santos (screenplay), Creighton Vero (screenplay)",41,6.8,Jonas Åkerlund,07 Feb 2003,"Jason Schwartzman, Mickey Rourke, Brittany Murphy, John Leguizamo","Comedy, Crime, Drama",2 nominations.,101 min,movie,http://ia.media-imdb.com/images/M/MV5BNDY3MDkyNDEzMF5BMl5BanBnXkFtZTYwNDc1NDk5._V1_SX300.jpg,"28,384",NA
2002,tt0287717,Spy Kids 2: Island of Lost Dreams,ok,ok,PASS,38000000,85846296,119721296,2002PASS,49216810,111186338,155060534,3,2,0287717,"The Cortez siblings set out for a mysterious island, where they encounter a genetic scientist and a set of rival spy kids.",PG,True,English,USA,Robert Rodriguez,66,5,Robert Rodriguez,07 Aug 2002,"Antonio Banderas, Carla Gugino, Alexa PenaVega, Daryl Sabara","Action, Adventure, Comedy",3 wins & 3 nominations.,100 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM0NzA1Njg2NF5BMl5BanBnXkFtZTYwNzA1MTg5._V1_SX300.jpg,"33,706",NA
