year,imdb,title,test,clean_test,binary,budget,domgross,intgross,code,budget_2013,domgross_2013,intgross_2013,period_code,decade_code,imdb_id,plot,rated,response,language,country,writer,metascore,imdb_rating,director,released,actors,genre,awards,runtime,type,poster,imdb_votes,error
2007,tt0473308,Waitress,ok,ok,PASS,1500000,19097550,22217183,2007PASS,1685315,21456928,24961971,2,2,0473308,"Jenna is a pregnant, unhappily married waitress in the deep south. She meets a newcomer to her town and falls into an unlikely relationship as a last attempt at happiness.",PG-13,True,English,USA,Adrienne Shelly,75,7.1,Adrienne Shelly,25 May 2007,"Keri Russell, Nathan Fillion, Cheryl Hines, Jeremy Sisto","Comedy, Drama, Romance",6 wins & 3 nominations.,108 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc4ODI2MjU2M15BMl5BanBnXkFtZTcwOTAzNzU0MQ@@._V1_SX300.jpg,"32,461",NA
2007,tt0498399,We Own the Night,nowomen,nowomen,FAIL,28000000,28563179,55307857,2007FAIL,31459218,32091974,62140782,2,2,0498399,A New York nightclub manager tries to save his brother and father from Russian mafia hit men.,R,True,"English, Russian",USA,James Gray,59,6.9,James Gray,12 Oct 2007,"Joaquin Phoenix, Eva Mendes, Danny Hoch, Alex Veadov","Crime, Drama, Thriller",5 nominations.,117 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY0MTQ5OTcyNF5BMl5BanBnXkFtZTcwMDE0NzUzMw@@._V1_SX300.jpg,"63,331",NA
2007,tt0496436,White Noise 2: The Light,notalk,notalk,FAIL,10000000,#N/A,8243567,2007FAIL,11235435,#N/A,9262006,2,2,0496436,"Following the loss of his family, a man attempts suicide only to discover upon waking that he can identify people who are about to die",PG-13,True,English,"USA, Canada",Matt Venne,NA,5.8,Patrick Lussier,05 Jan 2007,"Nathan Fillion, Katee Sackhoff, Craig Fairbrass, Adrian Holmes","Drama, Horror, Thriller",4 nominations.,99 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY5Nzk1MDAzMl5BMl5BanBnXkFtZTcwMjY3NzU0MQ@@._V1_SX300.jpg,"10,060",NA
2006,tt0416449,300,nowomen-disagree,nowomen,FAIL,60000000,210614939,454161935,2006FAIL,69347781,243427977,524918705,2,2,0416449,King Leonidas and a force of 300 men fight the Persians at Thermopylae in 480 B.C.,R,True,English,USA,"Zack Snyder (screenplay), Kurt Johnstad (screenplay), Michael Gordon (screenplay), Frank Miller (graphic novel), Lynn Varley (graphic novel)",51,7.8,Zack Snyder,09 Mar 2007,"Gerard Butler, Lena Headey, Dominic West, David Wenham","Action, Fantasy, History",9 wins & 28 nominations.,117 min,movie,http://ia.media-imdb.com/images/M/MV5BMjAzNTkzNjcxNl5BMl5BanBnXkFtZTYwNDA4NjE3._V1_SX300.jpg,"450,693",NA
2006,tt0405296,A Scanner Darkly,notalk,notalk,FAIL,20000000,5501616,7405084,2006FAIL,23115927,6358748,8558769,2,2,0405296,An undercover cop in a not-too-distant future becomes involved with a dangerous new drug and begins to lose his own identity as a result.,R,True,English,USA,"Philip K. Dick (novel), Richard Linklater (screenplay)",73,7.1,Richard Linklater,18 Aug 2006,"Rory Cochrane, Robert Downey Jr., Mitch Baker, Keanu Reeves","Animation, Drama, Sci-Fi",3 wins & 7 nominations.,100 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU1ODk2NTkwNF5BMl5BanBnXkFtZTcwNDkwNDI0MQ@@._V1_SX300.jpg,"73,867",NA
2006,tt0437800,Akeelah and the Bee,ok,ok,PASS,8000000,18848430,18959424,2006PASS,9246371,21784947,21913233,2,2,0437800,A young girl from South Los Angeles tries to make it to the National Spelling Bee.,PG,True,English,USA,Doug Atchison,72,7.5,Doug Atchison,28 Apr 2006,"Keke Palmer, Laurence Fishburne, Angela Bassett, Curtis Armstrong",Drama,11 wins & 13 nominations.,112 min,movie,http://ia.media-imdb.com/images/M/MV5BMTUzMDIwNjIzM15BMl5BanBnXkFtZTcwNTczODQzMQ@@._V1_SX300.jpg,"12,905",NA
2006,tt0429591,Aquamarine,ok,ok,PASS,12000000,18597342,22978953,2006PASS,13869556,21494740,26558990,2,2,0429591,Two teenage girls discover a mermaid in their beach club's swimming pool.,PG,True,English,"USA, Australia","John Quaintance (screenplay), Jessica Bendinger (screenplay), Alice Hoffman (novel)",51,5.2,Elizabeth Allen Rosenbaum,03 Mar 2006,"Emma Roberts, Joanna 'JoJo' Levesque, Sara Paxton, Jake McDorman","Comedy, Family, Fantasy",1 win & 5 nominations.,104 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ5MTc5OTk1OF5BMl5BanBnXkFtZTcwMDc1NTIzMQ@@._V1_SX300.jpg,"22,166",NA
2006,tt0416496,Bandidas,ok,ok,PASS,35000000,#N/A,18400000,2006PASS,40452872,#N/A,21266653,2,2,0416496,"In turn-of-the-century Mexico, two very different women become a bank-robbing duo in an effort to combat a ruthless enforcer terrorizing their town.",PG-13,True,"English, Spanish","France, Mexico, USA","Luc Besson, Robert Mark Kamen",NA,5.7,"Joachim Rønning, Espen Sandberg",18 Jan 2006,"Penélope Cruz, Salma Hayek, Steve Zahn, Dwight Yoakam","Action, Comedy, Crime",N/A,93 min,movie,http://ia.media-imdb.com/images/M/MV5BNDI1MDEwNjM2OF5BMl5BanBnXkFtZTcwNzE2NTA0MQ@@._V1_SX300.jpg,"23,796",NA
2006,tt0454082,Black Christmas,ok,ok,PASS,9000000,16235738,16235738,2006PASS,10402167,18765207,18765207,2,2,0454082,"An escaped maniac returns to his childhood home on Christmas Eve, which is now a sorority house, and begins to murder the sorority sisters one by one.",R,True,English,"USA, Canada","Glen Morgan (screenplay), Roy Moore",22,4.5,Glen Morgan,25 Dec 2006,"Katie Cassidy, Michelle Trachtenberg, Mary Elizabeth Winstead, Lacey Chabert","Horror, Thriller",N/A,84 min,movie,http://ia.media-imdb.com/images/M/MV5BMTgwMjA4MzAxNl5BMl5BanBnXkFtZTcwNjYxNDY0MQ@@._V1_SX300.jpg,"17,021",NA
2006,tt0450259,Blood Diamond,notalk,notalk,FAIL,100000000,57377916,171377916,2006FAIL,115579635,66317186,198077969,2,2,0450259,"A fisherman, a smuggler, and a syndicate of businessmen match wits over the possession of a priceless diamond.",R,True,"English, Mende, Afrikaans","USA, Germany","Charles Leavitt (screenplay), Charles Leavitt (story), C. Gaby Mitchell (story)",64,8,Edward Zwick,08 Dec 2006,"Leonardo DiCaprio, Djimon Hounsou, Jennifer Connelly, Kagiso Kuypers","Adventure, Drama, Thriller",Nominated for 5 Oscars. Another 7 wins & 18 nominations.,143 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY5MTYyNjkwNV5BMl5BanBnXkFtZTcwODE3MTI0MQ@@._V1_SX300.jpg,"290,678",NA
2006,tt0479647,"Bon Cop, Bad Cop",notalk,notalk,FAIL,8000000,12671300,12671300,2006FAIL,9246371,14645442,14645442,2,2,0479647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,tt0443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,notalk,notalk,FAIL,18000000,128505958,261572744,2006FAIL,20804334,148526717,302324822,2,2,0443453,"Kazakh TV talking head Borat is dispatched to the United States to report on the greatest country in the world. With a documentary crew in tow, Borat becomes more interested in locating and marrying Pamela Anderson.",R,True,"English, Romanian, Hebrew, Polish, Armenian",USA,"Sacha Baron Cohen (screenplay), Anthony Hines (screenplay), Peter Baynham (screenplay), Dan Mazer (screenplay), Sacha Baron Cohen (story), Peter Baynham (story), Anthony Hines (story), Todd Phillips (story), Sacha Baron Cohen (based on a character created by)",89,7.3,Larry Charles,03 Nov 2006,"Sacha Baron Cohen, Ken Davitian, Luenell, Chester",Comedy,Nominated for 1 Oscar. Another 18 wins & 15 nominations.,84 min,movie,http://ia.media-imdb.com/images/M/MV5BMTk0MTQ3NDQ4Ml5BMl5BanBnXkFtZTcwOTQ3OTQzMw@@._V1_SX300.jpg,"242,870",NA
2006,tt0470705,Bug,ok,ok,PASS,4000000,7006708,7006708,2006PASS,4623185,8098328,8098328,2,2,0470705,An unhinged war veteran holes up with a lonely woman in a spooky Oklahoma motel room. The line between reality and delusion is blurred as they discover a bug infestation.,R,True,English,"USA, Germany","Tracy Letts (screenplay), Tracy Letts (play)",62,6,William Friedkin,25 May 2007,"Ashley Judd, Michael Shannon, Harry Connick Jr., Lynn Collins","Drama, Horror, Thriller",1 win & 2 nominations.,102 min,movie,http://ia.media-imdb.com/images/M/MV5BMjIzOTUzMDkzMV5BMl5BanBnXkFtZTcwMDY2MjMzMw@@._V1_SX300.jpg,"23,866",NA
2006,tt0317219,Cars,notalk-disagree,notalk,FAIL,70000000,244082982,461667967,2006FAIL,80905744,282110219,533594150,2,2,0317219,"A hot-shot race-car named Lightning McQueen gets waylaid in Radiator Springs, where he finds the true meaning of friendship and family.",G,True,"English, Italian, Japanese, Yiddish",USA,"John Lasseter (original story by), Joe Ranft (original story by), Jorgen Klubien (original story by), Dan Fogelman (screenplay), John Lasseter (screenplay), Joe Ranft (screenplay), Kiel Murray (screenplay), Phil Lorin (screenplay), Jorgen Klubien (screenplay), Bonnie Hunt (additional screenplay material), Robert L. Baird (additional screenplay material), Daniel Gerson (additional screenplay material), Don Lake (additional screenplay material), Steve Purcell (additional screenplay material), Dan Scanlon (additional screenplay material)",73,7.3,"John Lasseter, Joe Ranft",09 Jun 2006,"Owen Wilson, Paul Newman, Bonnie Hunt, Larry the Cable Guy","Animation, Adventure, Comedy",Nominated for 2 Oscars. Another 20 wins & 19 nominations.,117 min,movie,http://ia.media-imdb.com/images/M/MV5BMTE5Mzk5MTA2Ml5BMl5BanBnXkFtZTYwNTY3NTc2._V1_SX300.jpg,"168,841",NA
2006,tt0381061,Casino Royale,notalk,notalk,FAIL,102000000,167365000,596365000,2006FAIL,117891227,193439856,689276488,2,2,0381061,"Armed with a license to kill, Secret Agent James Bond sets out on his first mission as 007 and must defeat a weapons dealer in a high stakes game of poker at Casino Royale, but things are not what they seem.",PG-13,True,"English, French","UK, Czech Republic, USA, Germany, Bahamas","Neal Purvis (screenplay), Robert Wade (screenplay), Paul Haggis (screenplay), Ian Fleming (novel)",81,8,Martin Campbell,17 Nov 2006,"Daniel Craig, Eva Green, Mads Mikkelsen, Judi Dench","Action, Crime, Thriller",Won 1 BAFTA Film Award. Another 17 wins & 29 nominations.,144 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM5MjI4NDExNF5BMl5BanBnXkFtZTcwMDM1MjMzMQ@@._V1_SX300.jpg,"342,173",NA
2006,tt0206634,Children of Men,ok,ok,PASS,76000000,35552383,69450202,2006PASS,87840522,41091314,80270290,2,2,0206634,"In 2027, in a chaotic world in which women have become somehow infertile, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea.",R,True,"English, German, Italian, Romanian, Spanish, Arabic, Georgian","USA, UK","Alfonso Cuarón (screenplay), Timothy J. Sexton (screenplay), David Arata (screenplay), Mark Fergus (screenplay), Hawk Ostby (screenplay), P.D. James (novel)",84,7.9,Alfonso Cuarón,05 Jan 2007,"Clive Owen, Juan Gabriel Yacuzzi, Michael Caine, Mishal Husain","Drama, Sci-Fi, Thriller",Nominated for 3 Oscars. Another 28 wins & 29 nominations.,109 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc2MDU1ODQ0MV5BMl5BanBnXkFtZTcwMjk2NDA2OQ@@._V1_SX300.jpg,"294,845",NA
2006,tt0424345,Clerks II,dubious,dubious,FAIL,5000000,24148068,25894473,2006FAIL,5778982,27910249,29928737,2,2,0424345,"A calamity at Dante and Randall's shops sends them looking for new horizons - but they ultimately settle at Mooby's, a fictional Disney-McDonald's-style fast-food empire.",R,True,English,USA,Kevin Smith,65,7.5,Kevin Smith,21 Jul 2006,"Brian O'Halloran, Jeff Anderson, Jason Mewes, Kevin Smith",Comedy,2 wins & 1 nomination.,97 min,movie,http://ia.media-imdb.com/images/M/MV5BODg1MzY2NDY0OF5BMl5BanBnXkFtZTcwNDgyMzQzMQ@@._V1_SX300.jpg,"98,374",NA
2006,tt0479884,Crank,nowomen,nowomen,FAIL,12000000,27838408,43924923,2006FAIL,13869556,32175530,50768266,2,2,0479884,Professional assassin Chev Chelios learns his rival has injected him with a poison that will kill him if his heart rate drops.,R,True,"English, Spanish, Korean",USA,"Mark Neveldine, Brian Taylor",57,7,"Mark Neveldine, Brian Taylor",01 Sep 2006,"Jason Statham, Amy Smart, Jose Pablo Cantillo, Efren Ramirez","Action, Crime, Thriller",1 win.,88 min,movie,http://ia.media-imdb.com/images/M/MV5BMjg0NjAxNDY4MV5BMl5BanBnXkFtZTcwODA5MjMzMw@@._V1_SX300.jpg,"154,657",NA
2006,tt0405094,Das Leben Der Anderen,nowomen-disagree,nowomen,FAIL,2000000,11284657,81197047,2006FAIL,2311593,13042765,93847250,2,2,0405094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,tt0398913,DOA: Dead or Alive,ok,ok,PASS,30000000,480314,7756224,2006PASS,34673890,555145,8964615,2,2,0398913,The movie adaptation of the best selling video game series Dead or Alive.,PG-13,True,English,"USA, Germany, UK","J.F. Lawton (screenplay), Adam Gross (screenplay), Seth Gross (screenplay), J.F. Lawton (story)",38,4.8,Corey Yuen,15 Sep 2006,"Jaime Pressly, Devon Aoki, Holly Valance, Sarah Carter","Action, Adventure",1 nomination.,87 min,movie,http://ia.media-imdb.com/images/M/MV5BMTIyNDQ0NDExMl5BMl5BanBnXkFtZTcwODAxMTk0MQ@@._V1_SX300.jpg,"33,879",NA
2006,tt0457430,El laberinto del fauno (Pan's Labyrinth),ok-disagree,ok,PASS,16000000,37634615,87041569,2006PASS,18492742,43497951,100602327,2,2,0457430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,tt0449010,Eragon,notalk,notalk,FAIL,100000000,75030163,249488115,2006FAIL,115579635,86719588,288357452,2,2,0449010,"In his homeland of Alagaesia, a farm boy happens upon a dragon's egg -- a discovery that leads him on a predestined journey where he realized he's the one person who can defend his home against an evil king.",PG,True,English,"USA, UK, Hungary","Peter Buchman (screenplay), Christopher Paolini (novel)",38,5.1,Stefen Fangmeier,15 Dec 2006,"Ed Speleers, Jeremy Irons, Sienna Guillory, Robert Carlyle","Action, Adventure, Family",3 nominations.,104 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg2ODkzMjgxNV5BMl5BanBnXkFtZTYwOTYzNDA3._V1_SX300.jpg,"87,646",NA
2006,tt0457572,Fido,men,men,FAIL,8000000,298110,419801,2006FAIL,9246371,344554,485204,2,2,0457572,"Timmy Robinson's best friend in the whole wide world is a six-foot tall rotting zombie named Fido. But when FIDO eats the next-door neighbor, Mom and Dad hit the roof, and Timmy has to go ...",R,True,English,Canada,"Robert Chomiak, Andrew Currie, Dennis Heaton, Dennis Heaton (original story)",70,6.8,Andrew Currie,16 Mar 2007,"David Kaye, Jan Skorzewski, Kevin Tyell, Andy Parkin","Comedy, Drama, Horror",13 wins & 15 nominations.,93 min,movie,http://ia.media-imdb.com/images/M/MV5BMjEzNjQ4OTYxMl5BMl5BanBnXkFtZTcwMjY5MDEwNQ@@._V1_SX300.jpg,"21,602",NA
2006,tt0414982,Final Destination 3,ok,ok,PASS,25000000,54098051,112798051,2006PASS,28894909,62526330,130371575,2,2,0414982,"In this third installment of the Final Destination series, a student's premonition of a deadly rollercoaster ride saves her life and a lucky few, but not from death itself which seeks out those who escaped their fate.",R,True,English,"Germany, USA, Canada","Glen Morgan, James Wong, Jeffrey Reddick (characters)",41,5.8,James Wong,10 Feb 2006,"Mary Elizabeth Winstead, Ryan Merriman, Kris Lemche, Alexz Johnson","Horror, Thriller",6 nominations.,93 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg2MzI0MzczOF5BMl5BanBnXkFtZTcwNzAyODExMw@@._V1_SX300.jpg,"79,079",NA
2006,tt0424095,Flushed Away,nowomen,nowomen,FAIL,149000000,64665672,177665672,2006FAIL,172213656,74740347,205345335,2,2,0424095,"The story of an uptown rat that gets flushed down the toilet from his penthouse apartment, ending in the sewers of London, where he has to learn a whole new and different way of life.",PG,True,English,"UK, USA","Dick Clement (screenplay), Ian La Frenais (screenplay), Christopher Lloyd (screenplay), Joe Keenan (screenplay), William Davies (screenplay), Sam Fell (story), Peter Lord (story), Dick Clement (story), Ian La Frenais (story)",74,6.7,"David Bowers, Sam Fell",03 Nov 2006,"Hugh Jackman, Kate Winslet, Ian McKellen, Jean Reno","Animation, Adventure, Comedy",Nominated for 1 BAFTA Film Award. Another 6 wins & 11 nominations.,85 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI1MzE1MDk2N15BMl5BanBnXkFtZTYwMjEwMzI3._V1_SX300.jpg,"64,285",NA
2006,tt0470765,For Your Consideration,ok,ok,PASS,12000000,5549923,5549923,2006PASS,13869556,6414581,6414581,2,2,0470765,"Three actors learn that their respective performances in the film ""Home for Purim,"" a drama set in the mid-1940s American South, are generating award-season buzz.",PG-13,True,English,USA,"Christopher Guest, Eugene Levy",68,6.3,Christopher Guest,22 Nov 2006,"Catherine O'Hara, Stephen Rannazzisi, Ed Begley Jr., Eugene Levy",Comedy,3 wins & 6 nominations.,86 min,movie,http://ia.media-imdb.com/images/M/MV5BMTIxNzg0NTY4MV5BMl5BanBnXkFtZTcwNDk4NjkzMQ@@._V1_SX300.jpg,"10,973",NA
2006,tt0436331,Friends with Money,ok,ok,PASS,6500000,13368437,17518322,2006PASS,7512676,15451191,20247613,2,2,0436331,"After she quits her lucrative job, Olivia finds herself unsure about her future and her relationships with her successful and wealthy friends.",R,True,English,USA,Nicole Holofcener,68,5.9,Nicole Holofcener,07 Apr 2006,"Catherine Keener, Jason Isaacs, Timm Sharp, Joan Cusack","Comedy, Drama, Romance",2 wins & 1 nomination.,88 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE3Mjc3NjQ5NV5BMl5BanBnXkFtZTYwMjY5MjE3._V1_SX300.jpg,"16,912",NA
2006,tt0438097,Ice Age: The Meltdown,notalk,notalk,FAIL,75000000,195330621,651899282,2006FAIL,86684726,225762418,753462808,2,2,0438097,"Manny, Sid, and Diego discover that the Ice Age is coming to an end, and join everybody for a journey to higher ground. On the trip, they discover that Manny, in fact, is not the last of the wooly mammoths.",PG,True,English,USA,"Peter Gaulke (screenplay), Gerry Swallow (screenplay), Jim Hecht (screenplay), Peter Gaulke (story), Gerry Swallow (story)",58,6.9,Carlos Saldanha,31 Mar 2006,"Ray Romano, John Leguizamo, Denis Leary, Seann William Scott","Animation, Action, Adventure",6 wins & 14 nominations.,91 min,movie,http://ia.media-imdb.com/images/M/MV5BMjAwODg3OTAxMl5BMl5BanBnXkFtZTcwMjg2NjYyMw@@._V1_SX300.jpg,"131,093",NA
2006,tt0417225,Idlewild,ok,ok,PASS,15000000,12669914,12669914,2006PASS,17336945,14643840,14643840,2,2,0417225,"A musical set in the Prohibition-era American South, where a speakeasy performer and club manager Rooster must contend with gangsters who have their eyes on the club while his piano player ...",R,True,English,USA,Bryan Barber,55,6.2,Bryan Barber,25 Aug 2006,"André Benjamin, Big Boi, Paula Patton, Terrence Howard","Crime, Drama, Musical",5 nominations.,121 min,movie,http://ia.media-imdb.com/images/M/MV5BOTAxMTgyMDI2NF5BMl5BanBnXkFtZTcwMjU4NjgzMQ@@._V1_SX300.jpg,"4,130",NA
2006,tt0454848,Inside Man,dubious-disagree,dubious,FAIL,50000000,88634237,184634237,2006FAIL,57789817,102443127,213399577,2,2,0454848,"A police detective, a bank robber, and a high-power broker enter high-stakes negotiations after the criminal's brilliant heist spirals into a hostage situation.",R,True,"English, Albanian",USA,Russell Gewirtz,76,7.7,Spike Lee,24 Mar 2006,"Denzel Washington, Clive Owen, Jodie Foster, Christopher Plummer","Crime, Drama, Thriller",5 wins & 8 nominations.,129 min,movie,http://ia.media-imdb.com/images/M/MV5BMTcxMDE4NTU4OF5BMl5BanBnXkFtZTcwMjg4NjQzMQ@@._V1_SX300.jpg,"217,773",NA
2006,tt0493430,Jackass Number Two,notalk,notalk,FAIL,11000000,72778712,85278712,2006FAIL,12713760,84117369,98564824,2,2,0493430,"Chris Pontius, Johnny Knoxville, Steve-O, Bam Margera, and the whole crew return to the screen to raise the stakes higher than ever before.",R,True,English,USA,"Jeff Tremaine (television series ""Jackass""), Spike Jonze (television series ""Jackass""), Johnny Knoxville (television series ""Jackass""), Preston Lacy (additional scenes)",66,7.2,Jeff Tremaine,22 Sep 2006,"Johnny Knoxville, Bam Margera, Steve-O, Chris Pontius","Documentary, Action, Comedy",N/A,92 min,movie,http://ia.media-imdb.com/images/M/MV5BNzgzNDYyOTcxNl5BMl5BanBnXkFtZTcwODczNzUzMQ@@._V1_SX300.jpg,"46,820",NA
